Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
11	134.25475	20.133533	164.82501	58.209087	500.0	31.476234	8.194058	45.03453	3.3425586	240000	7.534027e-09	14.159	-0.009852542	-0.5836611	0.4764591	0.005235458	0.0395	79.0	684.4361996650696
12	134.71457	21.396105	163.25584	41.66688	500.0	31.91068	8.277991	45.132202	2.9102795	260000	1.0585785e-08	13.922766	-0.010767683	-0.20072079	0.47619274	0.0049028182	0.0493	79.0	739.5711908340454
13	124.21869	23.835648	157.2002	52.70618	500.0	30.648045	8.066112	44.75741	4.6217694	280000	-8.869171e-09	19.352753	-0.009850982	-1.7861576	0.47601238	0.0057984125	0.04345	79.0	793.8200135231018
14	128.74112	24.574528	157.83669	51.536022	500.0	30.105429	8.1059675	44.85082	3.0229652	300000	6.437302e-09	13.877622	-0.009851603	-0.2512064	0.47597638	0.0053163534	0.0481	79.0	847.4858887195587
15	124.94955	28.73688	162.29272	38.155716	500.0	29.876263	8.624974	44.66701	1.6808786	320000	-1.9073486e-10	17.50873	-0.010279318	-0.37527275	0.47557664	0.0050018835	0.048	79.0	901.1396977901459
16	128.08379	25.054674	161.76402	65.880394	500.0	30.039257	8.51434	44.67516	1.5918497	340000	8.630753e-09	14.408975	-0.009287516	-0.395257	0.47517407	0.00494878	0.0375	79.0	954.6278131008148
17	129.0302	24.206676	173.41481	59.913864	500.0	30.622463	8.05711	44.848965	2.7768798	360000	-6.5803527e-09	15.790953	-0.010275229	-0.19189644	0.47455466	0.006656962	0.05195	79.0	1008.5368967056274
18	135.13411	22.948626	166.57481	57.85669	500.0	31.209871	8.309551	45.23325	3.6566033	380000	2.670288e-09	16.18372	-0.010252811	-0.4952116	0.4741022	0.006379171	0.05415	79.0	1065.022686958313
19	127.24819	27.132683	174.48235	68.817406	500.0	30.632195	8.489417	45.146126	4.3858986	400000	-3.8146974e-09	16.232868	-0.009934691	-0.48344898	0.47389263	0.0037119186	0.0502	79.0	1121.3734076023102
20	129.75847	26.926651	164.88826	38.47178	500.0	30.070213	9.200602	44.859455	-3.3338268	420000	1.0299683e-08	13.0061865	-0.010435244	-0.29401684	0.47352597	0.0059103398	0.051	79.0	1179.0161521434784
21	132.68747	26.292109	169.54077	49.814934	500.0	30.821854	8.006863	44.996456	3.3993309	440000	1.7499923e-08	17.312464	-0.009247714	-0.7301693	0.4729211	0.0045913714	0.04315	79.0	1235.0531589984894
22	126.54529	28.619942	175.98605	75.98938	500.0	29.976318	9.09018	45.25196	-3.0490446	460000	1.8119812e-09	17.878984	-0.008980705	-0.5377617	0.47222924	0.004042866	0.038	79.0	1290.4568107128143
23	131.49667	21.433865	160.2465	60.88749	500.0	30.492388	8.885742	44.979565	-5.2491407	480000	-1.0204316e-08	13.251757	-0.0096701775	-0.23432732	0.4716292	0.0039846273	0.04435	79.0	1347.2113909721375
24	135.51863	24.535692	174.31471	85.16035	500.0	31.55688	8.621186	45.212166	2.408883	500000	7.05719e-09	16.76053	-0.009629477	-0.43351173	0.47114024	0.0042886697	0.0427	79.0	1401.6424117088318
25	132.53098	20.852139	178.07314	70.61849	500.0	31.529722	8.289584	45.22766	2.0613286	520000	-7.1525574e-10	16.333572	-0.0094000865	-0.5199175	0.47032452	0.0044042342	0.0476	79.0	1457.189920425415
26	127.383156	34.089508	169.53123	11.205619	500.0	30.435793	8.523488	45.07378	3.7465758	540000	-7.343292e-09	20.984163	-0.008895087	-1.0211182	0.4699419	0.004410829	0.0409	79.0	1512.7996492385864
27	130.4978	20.153408	160.59464	72.973045	500.0	30.49508	8.86523	45.088913	-5.5528812	560000	-4.9352646e-09	15.740175	-0.010145608	-1.2290125	0.4696922	0.003881503	0.04905	79.0	1568.3289647102356
28	129.30476	21.749567	160.75038	70.9227	500.0	30.529497	8.107931	45.233025	-2.9105825	580000	2.875328e-08	15.201044	-0.010161861	-0.35556316	0.46869344	0.0041568577	0.04935	79.0	1625.6226878166199
29	127.42952	24.666912	166.89854	67.355995	500.0	30.174366	7.839708	45.159977	5.125018	600000	1.9073486e-10	14.150954	-0.01059378	-0.23227024	0.46843636	0.004935347	0.0487	79.0	1680.0977203845978
30	134.12595	16.485365	175.43077	91.42384	500.0	31.182281	7.5937495	44.871918	5.1789856	620000	4.9591065e-09	10.470781	-0.009720966	-0.7763176	0.4678768	0.0053574257	0.04215	79.0	1734.6216819286346
31	130.08463	25.37088	159.87602	69.034874	500.0	31.04786	8.296723	45.172108	6.1262136	640000	3.8146972e-10	16.421288	-0.0094000725	-0.22027206	0.46721146	0.005209572	0.04705	79.0	1788.8738322257996
32	139.67664	9.625841	163.45155	118.373665	500.0	32.360813	7.448641	45.14039	8.460536	660000	5.722046e-09	8.899207	-0.010119997	-0.8490162	0.4674645	0.0054261186	0.047	79.0	1844.461941242218
33	124.474464	27.44725	160.00989	65.42975	500.0	30.749226	8.049477	44.88469	5.4744744	680000	1.2493134e-08	19.257757	-0.009288233	-1.6445751	0.46701428	0.005337831	0.0363	79.0	1900.2700860500336
34	127.223	21.528898	168.94267	69.989365	500.0	30.300594	8.055546	44.933533	3.7061644	700000	-3.0851364e-08	17.913034	-0.010218373	-0.84770966	0.4665986	0.0054977275	0.04785	79.0	1956.070101261139
35	131.66573	17.12734	156.56711	77.30912	500.0	30.156157	7.5638194	44.675014	-2.8278937	720000	-1.6784668e-08	13.199633	-0.009911387	-0.3259573	0.46624285	0.0040198523	0.04775	79.0	2014.1497721672058
36	128.84795	28.066654	156.94495	47.679146	500.0	30.238272	7.712636	44.755157	2.2367265	740000	6.365776e-09	16.02279	-0.010280493	-0.8961048	0.46602836	0.005546904	0.0482	79.0	2071.5997059345245
37	133.36478	24.319258	162.87793	57.682304	500.0	31.046375	7.860815	44.970764	4.6706734	760000	6.2942505e-09	14.297597	-0.009078776	-0.28531265	0.46530446	0.003029154	0.0362	79.0	2127.870836496353
38	126.3453	28.628016	160.01895	46.42066	500.0	30.357	8.457276	45.084034	4.5176525	780000	-1.0585785e-08	20.309809	-0.009491496	-0.69745636	0.46485412	0.0043959036	0.04895	79.0	2182.85875415802
39	131.35486	26.28845	168.57457	57.493427	500.0	30.487488	8.688903	45.257458	-4.887287	800000	-2.861023e-10	16.180885	-0.010200819	-0.4190569	0.46427536	0.0052286326	0.05135	79.0	2238.3914539813995
40	135.9655	16.287245	163.77257	76.09428	500.0	31.672691	7.9823217	45.094334	2.82502	820000	6.198883e-09	9.714863	-0.009917324	-0.40218163	0.4634925	0.005700465	0.04735	79.0	2294.2982199192047
41	123.86432	27.109545	156.25194	55.713352	500.0	30.48973	7.720165	45.00185	3.380104	840000	-5.2452087e-09	15.913667	-0.009839991	-1.4265261	0.4628688	0.0045563825	0.0432	79.0	2350.8320059776306
42	128.20166	23.01898	170.65811	71.791084	500.0	29.949717	8.250076	44.524765	1.5193546	860000	-1.335144e-09	15.179047	-0.009715231	-0.2972002	0.46264327	0.0054678577	0.04745	79.0	2406.5999584198
43	134.33595	25.477537	172.62503	51.183815	500.0	30.644194	8.980581	45.10195	-3.5511951	880000	-1.01089475e-08	16.331459	-0.01048351	-1.3743267	0.46253404	0.005267482	0.05335	79.0	2463.3341703414917
44	133.94885	30.445494	183.29256	56.622997	500.0	31.394325	8.792981	45.252872	-2.7051451	900000	1.01089475e-08	16.30272	-0.010426216	-0.28956223	0.4625795	0.004639138	0.0553	79.0	2519.7560210227966
45	135.59946	17.781952	166.1891	84.116264	500.0	31.905506	8.234332	45.186825	-1.6547585	920000	-9.059906e-09	12.076921	-0.010366224	-0.34623528	0.46248642	0.004197551	0.05085	79.0	2576.7720263004303
46	133.70718	25.128447	172.61784	30.805204	500.0	31.739876	8.000626	45.090736	-0.2883376	940000	-1.6212464e-09	13.815677	-0.010510419	-0.28621387	0.46196184	0.0053165616	0.048	79.0	2632.980819940567
47	127.09597	27.588379	165.26474	60.554974	500.0	30.686472	8.810454	45.22019	3.4739676	960000	-3.5762786e-09	17.746939	-0.009918465	-0.28899002	0.46160296	0.004961224	0.05015	79.0	2689.25306725502
48	133.57991	23.016684	173.23428	74.96718	500.0	31.16931	8.400835	45.115704	3.5360203	980000	-1.6069412e-08	15.059353	-0.009710434	-0.32301712	0.4612092	0.00496188	0.03985	79.0	2745.2593235969543
49	134.27031	26.238533	181.61519	49.10388	500.0	31.404066	8.399065	45.18099	-1.3741827	1000000	-1.6450882e-09	14.668158	-0.010606611	-0.5398321	0.46051577	0.004908598	0.04825	79.0	2800.6009011268616
50	131.83052	27.845098	172.84244	48.25874	500.0	31.567785	8.825044	45.27111	2.898866	1020000	-6.866455e-09	12.556014	-0.011011816	-0.24343014	0.45992896	0.0041458514	0.05425	79.0	2855.8395965099335
51	132.8577	23.413675	163.91145	62.24784	500.0	31.777712	8.532593	45.292255	5.0321407	1040000	1.7356873e-08	13.800881	-0.009999532	-0.2352686	0.45956954	0.0038470787	0.04625	79.0	2911.175649881363
52	127.564186	30.16736	176.80174	50.757137	500.0	31.11319	9.043019	45.192265	-2.3793843	1060000	-2.0837783e-08	19.418016	-0.009333859	-1.0304737	0.45926845	0.0038406074	0.039	79.0	2966.9350214004517
53	133.46426	30.504822	174.62512	43.88609	500.0	31.03074	9.117833	45.23596	-2.651178	1080000	1.592636e-08	16.504204	-0.009906983	-0.30539513	0.45906842	0.006115757	0.05145	79.0	3022.9307634830475
54	136.5726	25.096466	175.61717	50.732353	500.0	32.013714	8.319503	45.270134	3.928555	1100000	-3.0517577e-09	19.79057	-0.009828707	-0.47937965	0.45823234	0.00435879	0.04885	79.0	3080.8023998737335
55	136.30608	20.390388	166.22601	77.12659	500.0	31.862062	8.286544	45.289948	-3.606925	1120000	6.1511995e-09	13.988076	-0.009968681	-0.18997765	0.45781898	0.0039340346	0.0519	79.0	3138.090054512024
56	143.36179	15.134685	167.51065	94.91846	500.0	32.9297	7.7054915	45.23651	-7.827898	1140000	-2.4604798e-08	10.773893	-0.008488014	-0.8490515	0.45746344	0.0039863847	0.03935	79.0	3192.8900039196014
57	138.30856	25.67793	169.64333	70.613716	500.0	32.737686	8.310506	45.330273	-0.04399538	1160000	-1.0824204e-08	14.041283	-0.0105967065	-0.4436388	0.45703575	0.00588013	0.06135	79.0	3247.6766431331635
58	132.63956	23.148346	167.34645	63.45469	500.0	31.716494	8.5580015	45.340134	-3.1459234	1180000	4.9591065e-09	15.553153	-0.009860672	-0.4153204	0.45691592	0.004483291	0.04245	79.0	3304.386401414871
59	138.22296	22.538391	166.52211	71.52971	500.0	32.12529	8.049937	45.23008	5.3289843	1200000	-1.1515618e-08	16.894629	-0.008694378	-0.26148415	0.4569207	0.0026328622	0.0396	79.0	3361.1332681179047
60	134.39122	23.767729	173.7374	67.147835	500.0	31.963404	8.330421	45.410027	6.3100266	1220000	-1.1038781e-08	15.497014	-0.01081345	-0.4692812	0.45652524	0.0052966275	0.05125	79.0	3416.5201914310455
61	131.44353	24.420383	162.74818	57.67117	500.0	31.297443	8.049212	45.23214	3.7709625	1240000	-7.581711e-09	16.622456	-0.010863889	-0.6049156	0.45606062	0.003693062	0.05255	79.0	3473.0278511047363
62	135.47107	25.229574	175.24034	65.761604	500.0	31.071943	8.650073	45.361786	-4.382373	1260000	4.6253206e-09	16.41321	-0.009372245	-0.5595665	0.45581618	0.004704178	0.0337	79.0	3527.268077135086
63	136.96693	24.453896	170.32762	54.57762	500.0	32.121536	7.7880054	45.23976	7.2236643	1280000	2.4795532e-09	16.744797	-0.010115388	-0.51169395	0.45520237	0.004655006	0.05085	79.0	3581.993114233017
64	133.85217	31.93011	176.27362	22.747772	500.0	31.206135	8.395413	45.190834	3.54461	1300000	2.2888185e-09	16.760458	-0.009664953	-0.2944584	0.45443997	0.0049997987	0.0413	79.0	3635.492274284363
65	135.39194	23.784506	180.25508	82.53689	500.0	31.409412	8.375827	45.32447	1.4215004	1320000	-1.5068053e-08	14.985773	-0.009911325	-0.35590744	0.45395404	0.005628289	0.04865	79.0	3688.8712480068207
66	140.05591	19.463478	184.36874	97.6452	500.0	32.34419	8.197964	45.29175	-2.3324194	1340000	-1.2874604e-08	13.150748	-0.010742878	-0.53199196	0.4536617	0.0060247164	0.0473	79.0	3743.0327775478363
67	137.42007	22.185001	170.30449	74.22104	500.0	32.307262	7.634522	45.32352	6.210831	1360000	8.296967e-09	14.046456	-0.01016913	-0.24220657	0.4536701	0.005456253	0.0542	79.0	3797.7109813690186
68	127.77737	29.016138	163.63498	51.67391	500.0	30.998697	8.113946	45.48714	3.6985426	1380000	2.861023e-09	20.422516	-0.0094815	-0.8353615	0.4532826	0.0055312696	0.04955	79.0	3852.282208919525
69	137.73283	25.495504	164.19951	68.89709	500.0	31.53075	8.746011	45.39066	-4.769731	1400000	1.2874604e-09	16.446648	-0.009066148	-0.7872057	0.4525496	0.0047841673	0.04425	79.0	3906.3231995105743
70	135.69296	25.991482	171.87009	72.344124	500.0	31.919191	7.5547147	45.164703	5.493814	1420000	1.759529e-08	12.657428	-0.010080969	-0.21194649	0.4524875	0.0063113375	0.04475	79.0	3960.605168581009
71	131.42386	27.263405	184.62442	67.733665	500.0	31.301832	8.1271	45.460808	4.146873	1440000	-1.9073486e-10	16.37261	-0.009570801	-0.38414955	0.45220962	0.005208299	0.0498	79.0	4014.844834804535
72	128.43956	23.792198	158.2019	62.93345	500.0	30.27095	8.179537	45.03097	-4.014032	1460000	6.1511995e-09	16.250292	-0.009086825	-0.36005402	0.45205897	0.0029422625	0.0415	79.0	4068.307736158371
73	136.59065	26.023901	168.9886	47.341152	500.0	31.294834	7.9080634	45.131626	4.7865987	1480000	1.2397766e-09	15.093192	-0.009545469	-0.63138294	0.4520252	0.00412704	0.0403	79.0	4122.238686800003
74	126.494606	34.544037	185.1952	39.798923	500.0	30.325634	9.258508	45.449383	-3.7623909	1500000	1.2493134e-08	21.693518	-0.008635755	-1.1813297	0.45165074	0.0049177473	0.04015	79.0	4176.064607858658
75	134.72147	28.283926	179.57402	57.936035	500.0	31.131634	8.56765	45.38585	2.5627346	1520000	4.6253206e-09	15.134859	-0.010349939	-0.6007042	0.45146602	0.006242329	0.06115	79.0	4229.872176885605
76	128.0996	30.973553	165.76308	28.128832	500.0	30.3778	9.278621	45.254677	-4.5737486	1540000	1.5163423e-08	17.864931	-0.010440629	-0.5424919	0.45112404	0.0050229975	0.048	79.0	4283.594489812851
77	122.87394	31.544268	170.21545	53.04326	500.0	29.896856	9.045282	45.268166	4.8272552	1560000	7.534027e-09	19.813484	-0.009846328	-0.4009838	0.45070487	0.0038259488	0.0443	79.0	4337.442586660385
78	131.22038	30.522865	165.07199	20.266693	500.0	30.971813	8.946476	45.368114	4.9976244	1580000	6.008148e-09	14.453697	-0.009465766	-0.58512974	0.45005196	0.0040594675	0.04215	79.0	4391.079301595688
79	123.5526	31.094334	165.70192	51.83068	500.0	29.538712	9.957592	45.350216	-3.826826	1600000	-2.0980835e-09	25.360252	-0.009774969	-0.5055294	0.4496419	0.004827082	0.0448	79.0	4443.850266456604
80	133.46791	27.21146	177.59326	55.62453	500.0	31.014137	8.719603	45.476753	1.9499542	1620000	-6.3896177e-09	16.450615	-0.010079101	-0.96597767	0.4496774	0.0047366684	0.04085	79.0	4496.661932706833
81	130.80455	22.81757	161.35544	58.880543	500.0	31.358576	8.770852	45.374	5.3369493	1640000	-1.6880035e-08	16.165234	-0.010429566	-0.84978485	0.4492814	0.0054825484	0.049	79.0	4549.619339227676
82	125.35106	25.622488	155.1587	55.860466	500.0	30.215994	8.408113	45.302692	-2.4949155	1660000	-7.247925e-09	14.543953	-0.010341324	-0.74019337	0.44885436	0.006129554	0.0556	79.0	4602.467188119888
83	134.85521	24.436577	180.64897	65.48142	500.0	31.293247	8.178964	45.43504	6.274396	1680000	1.3923645e-08	13.337396	-0.010619936	-0.48067093	0.4487763	0.005844044	0.05805	79.0	4655.485463619232
84	129.95988	26.256218	185.55592	53.49132	500.0	31.186438	8.334095	45.286694	3.2483993	1700000	-9.63211e-09	17.466034	-0.010108959	-0.20412064	0.44816032	0.0056124474	0.05225	79.0	4708.904146432877
85	133.5364	25.482008	171.95287	73.58676	500.0	31.633715	7.936379	45.39856	3.6909895	1720000	-6.198883e-09	17.267029	-0.010621323	-0.32305908	0.44778126	0.0053170016	0.0565	79.0	4761.659939289093
86	134.77116	24.010742	167.87297	61.19249	500.0	31.355568	8.398986	45.31984	-3.062374	1740000	1.7166137e-09	13.589462	-0.009015188	-0.38379002	0.4475767	0.0035317277	0.03935	79.0	4814.38515996933
87	140.60127	15.591312	164.49269	91.89244	500.0	32.80281	7.571257	45.334267	7.7756853	1760000	7.820129e-09	8.8797865	-0.00942114	-0.25652504	0.4474498	0.0057956334	0.0358	79.0	4867.1827709674835
88	141.95105	20.032513	182.58888	87.885445	500.0	33.070633	7.808114	45.466465	-3.8305557	1780000	-7.247925e-09	10.831692	-0.010067095	-0.25752068	0.44722793	0.0043979455	0.04645	79.0	4919.9550104141235
89	135.42932	26.167948	185.06578	52.135883	500.0	32.38197	8.294058	45.428852	-3.6695662	1800000	-1.2397766e-09	17.747108	-0.009729894	-1.0706577	0.44674495	0.0047752485	0.04475	79.0	4972.900556564331
90	137.28731	20.906612	179.57684	73.640854	500.0	31.756676	7.7959995	45.470177	7.45603	1820000	-1.4305115e-10	11.768142	-0.008915236	-0.26762295	0.44636497	0.004975431	0.04555	79.0	5025.667825460434
91	133.67323	29.929338	175.42697	36.75253	500.0	31.796047	8.705257	45.384846	3.6097097	1840000	2.861023e-09	20.824936	-0.009443995	-0.8671131	0.44625348	0.0054043047	0.04895	79.0	5078.706586122513
92	134.26875	25.156345	164.39938	64.176125	500.0	31.263676	8.160531	45.140324	5.321577	1860000	-9.346008e-09	15.42235	-0.010620448	-0.63799953	0.4461741	0.0051659904	0.0576	79.0	5131.545439243317
93	136.40434	22.276913	172.04741	68.06117	500.0	31.618206	8.085074	45.43561	5.7561517	1880000	-4.386902e-09	14.1058035	-0.010007485	-1.3749933	0.4458205	0.0065833847	0.04285	79.0	5184.581995010376
94	127.90214	27.340576	169.81589	37.787556	500.0	31.373327	8.559855	45.467316	4.0868435	1900000	1.0967255e-08	17.556421	-0.010000383	-1.470871	0.44521004	0.0039531463	0.0461	79.0	5237.374400854111
95	128.61922	28.13388	163.47421	45.334583	500.0	30.440105	8.578383	45.30876	4.58214	1920000	1.1444092e-08	21.898659	-0.010278326	-0.37485313	0.44464856	0.004981748	0.043	79.0	5290.346326351166
96	133.44289	22.24386	172.26201	60.44214	500.0	30.701094	8.266027	45.30872	-2.746729	1940000	-7.534027e-09	15.7544985	-0.010088338	-0.37710667	0.44408157	0.00681279	0.05315	79.0	5343.311316013336
97	133.53873	17.529964	164.48267	101.838066	500.0	31.214096	7.713429	45.24959	-0.8696764	1960000	-3.9100647e-09	11.778091	-0.010362167	-0.23147297	0.44414765	0.0058376733	0.0418	79.0	5396.189942598343
98	140.977	14.27339	176.55943	87.02738	500.0	32.268173	7.279405	45.295914	5.7998557	1980000	-2.3841858e-08	9.188296	-0.010907974	-0.62028885	0.44374463	0.0051430115	0.05825	79.0	5448.938881158829
99	137.84213	20.075554	166.35304	72.49455	500.0	32.416836	7.862035	45.25475	4.01031	2000000	-1.7166137e-09	13.21616	-0.009893253	-0.34812832	0.443174	0.0057756607	0.04255	79.0	5501.69557261467
100	140.53186	23.76326	168.38086	59.846405	500.0	32.358925	8.313808	45.298256	-3.117065	2020000	5.722046e-10	11.6654	-0.0100078145	-0.17063427	0.4426314	0.0044357935	0.0512	79.0	5554.623261928558
101	136.04044	18.96924	170.28351	68.14737	500.0	31.887835	7.9001107	45.192524	2.3252742	2040000	4.720688e-09	13.35598	-0.008721058	-0.4240389	0.44223097	0.00502754	0.04115	79.0	5607.488319635391
102	136.45999	22.510494	162.89874	56.421608	500.0	31.845022	7.9377823	45.234463	2.5266175	2060000	-2.5749207e-08	13.655487	-0.010458822	-0.09119511	0.4420575	0.0046863174	0.05295	79.0	5660.630635738373
103	136.40459	24.260984	174.24066	48.522137	500.0	31.873354	7.581443	45.313213	5.550487	2080000	8.702278e-09	14.775327	-0.010817956	-0.24372959	0.441642	0.004275211	0.05705	79.0	5713.924491882324
104	134.63828	30.627344	168.39001	22.451664	500.0	30.551771	9.44555	45.324116	-4.4037704	2100000	1.2946129e-08	15.816206	-0.010159663	-0.20876217	0.4410325	0.0037790001	0.04265	79.0	5766.872645139694
105	134.95674	28.3432	179.87532	38.411213	500.0	31.367966	9.326944	45.28743	-4.8130617	2120000	-4.2915342e-09	13.933944	-0.010157405	-0.16850948	0.4409241	0.0064401184	0.0493	79.0	5819.75803732872
106	139.32451	23.354307	175.44083	45.2925	500.0	32.322216	8.32292	45.386574	5.322864	2140000	-2.5749207e-09	14.443181	-0.009379853	-0.6885338	0.4404703	0.004810909	0.0437	79.0	5872.708101511002
107	137.49237	19.88323	178.90858	76.86562	500.0	32.3915	8.760413	45.4736	-2.0953584	2160000	-2.4795532e-09	18.627842	-0.00954314	-1.4260693	0.43991518	0.004123698	0.0465	79.0	5925.910127401352
108	135.43564	18.774841	171.71396	92.63788	500.0	31.83164	7.6623926	45.335358	7.813408	2180000	7.6293943e-10	12.882737	-0.009822465	-0.67376804	0.43974453	0.005476728	0.04805	79.0	5979.155505657196
109	139.23193	17.424683	177.49808	88.07537	500.0	32.38678	7.7072425	45.41226	6.2039194	2200000	6.222725e-09	9.269267	-0.010428429	-0.15589428	0.43918628	0.005532329	0.041	79.0	6032.133306980133
110	135.7754	28.085226	179.48848	65.9059	500.0	31.852163	8.388792	45.463444	-3.2652235	2220000	1.3160705e-08	15.475286	-0.010838096	-0.25429535	0.43859005	0.0052444176	0.05525	79.0	6084.959810972214
111	120.1312	29.366362	171.04858	66.05468	500.0	29.455513	9.329865	45.405174	-2.7290177	2240000	2.102852e-08	29.3027	-0.01010862	-3.1242142	0.4379921	0.004706398	0.05115	79.0	6138.138933181763
112	141.2022	19.917973	174.96214	83.48126	500.0	31.134634	7.650579	45.065605	5.120407	2260000	1.8024444e-08	14.764075	-0.010136569	-3.051052	0.43792513	0.0047604237	0.04445	79.0	6190.862075090408
113	136.80966	24.006306	173.39354	71.909325	500.0	32.33396	7.2933064	45.483013	6.931524	2280000	-9.536743e-09	15.214811	-0.010070679	-0.7784414	0.4373797	0.0031198177	0.05345	79.0	6243.797852277756
114	129.99658	27.110521	169.33093	66.63471	500.0	30.896147	8.569811	45.393696	2.392006	2300000	5.531311e-09	17.662067	-0.010847082	-0.6076603	0.4371518	0.0067649996	0.0615	79.0	6296.859977483749
115	128.36296	29.543877	181.9584	61.55013	500.0	29.867071	8.973616	45.47649	-4.490132	2320000	1.8119812e-09	19.704422	-0.010044981	-0.38674355	0.43677282	0.0052700797	0.0577	79.0	6349.943797826767
116	141.78212	20.097338	170.06088	70.64198	500.0	32.1136	7.5736876	45.452652	7.181893	2340000	1.6975402e-08	12.967857	-0.0098372875	-0.6547718	0.43655673	0.006281619	0.051	79.0	6402.833709001541
117	140.31833	22.171827	176.96129	69.03508	500.0	32.539486	7.742014	45.369877	-0.51488847	2360000	7.6293943e-10	15.783245	-0.009983559	-0.36561584	0.4358804	0.004412007	0.0519	79.0	6455.890762805939
118	128.9827	32.3566	186.27403	40.295414	500.0	31.12565	8.3356695	45.5539	5.6845193	2380000	1.578331e-08	24.41234	-0.010062033	-1.5451107	0.4356838	0.0054424643	0.05605	79.0	6508.793997049332
119	139.1718	19.952137	167.21829	83.64152	500.0	31.67931	8.452231	45.4191	4.854067	2400000	2.143383e-08	14.228043	-0.009551201	-1.9949446	0.43570247	0.0042194272	0.03905	79.0	6562.0293436050415
120	131.25662	24.857801	164.58925	51.7369	500.0	31.374525	8.961079	45.458324	-2.472628	2420000	-6.6280363e-09	20.22465	-0.01004946	-0.8409424	0.43503922	0.0061600935	0.0481	79.0	6615.287991285324
121	134.64963	26.454458	178.34	69.314606	500.0	31.16747	9.266551	45.50886	-2.8118987	2440000	-7.4386595e-09	16.00349	-0.0096649695	-0.19408607	0.43452528	0.006501068	0.04915	79.0	6668.272099733353
122	133.66417	23.998095	174.63994	75.619995	500.0	31.806248	8.382488	45.487488	7.5964546	2460000	-1.411438e-08	18.175674	-0.00998276	-0.3471489	0.43382314	0.0028312188	0.0451	79.0	6721.248842000961
123	137.38908	27.073484	185.42123	45.740723	500.0	31.404066	8.790001	45.54411	-2.382327	2480000	2.2411346e-08	16.032152	-0.010161328	-0.26430416	0.43296194	0.0048594284	0.04935	79.0	6774.261394262314
124	131.06314	26.311874	175.76451	64.99092	500.0	31.079853	8.788978	45.43254	-4.267773	2500000	-1.2397766e-09	21.958914	-0.009780238	-0.8259754	0.43205893	0.005597799	0.04975	79.0	6827.265715837479
125	133.97055	26.02115	167.29503	43.42212	500.0	30.751743	8.336845	45.324905	-3.8559566	2520000	-4.7683715e-11	15.628338	-0.01099981	-0.24627209	0.43114063	0.0053735473	0.0485	79.0	6880.276809930801
