Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
24	169.22925	13.93196	197.32355	127.63908	500.0	38.94112	8.385098	51.8995	1.4427644	500000	1.783371e-08	8.075489	-0.014616024	-0.32242727	-0.028970243	0.0047420133	0.0581	79.0	1349.9468395709991
25	162.10681	26.454458	202.82849	87.098404	500.0	38.255417	9.443857	52.132553	6.1986322	520000	-3.0517577e-09	15.110907	-0.014676201	-1.8351507	-0.029730616	0.004553784	0.0702	79.0	1404.3918690681458
26	164.96732	14.642194	197.69237	126.213486	500.0	38.432564	10.108001	51.857807	-4.9013147	540000	3.9482117e-08	8.46498	-0.015330057	-0.2894001	-0.030308502	0.0075950683	0.0823	79.0	1458.8664400577545
27	166.14893	14.557282	199.93547	117.65174	500.0	39.08881	9.370051	52.020493	10.623462	560000	-1.7166137e-08	5.88027	-0.0143859135	-0.1609335	-0.030387996	0.005097309	0.05955	79.0	1513.3641636371613
28	164.01566	21.783285	192.88983	93.92636	500.0	38.847275	8.970984	51.724735	10.645358	580000	-2.193451e-09	9.589648	-0.014676652	-0.4666443	-0.030791817	0.0056456025	0.0774	79.0	1568.1108379364014
29	168.29102	11.041172	193.09097	134.32123	500.0	38.959522	8.731778	52.015533	13.998019	600000	1.935959e-08	6.2564263	-0.013144732	-0.32476282	-0.03182427	0.004510093	0.0583	79.0	1622.8603036403656
30	168.21745	18.988237	199.28683	116.44836	500.0	39.019413	8.921492	52.23229	2.0031536	620000	1.411438e-08	10.238053	-0.015071132	-0.2586584	-0.03242421	0.0050939764	0.0764	79.0	1677.9019918441772
31	167.88808	15.366735	202.43802	109.20561	500.0	39.083176	8.587127	52.107807	0.8338798	640000	3.027916e-08	9.507274	-0.014944784	-0.62650204	-0.032944243	0.0056294254	0.0713	79.0	1733.8466622829437
32	164.30681	19.365526	200.32034	108.56031	500.0	38.463745	8.381056	51.82882	12.688384	660000	1.9073486e-10	10.148295	-0.014872409	-0.6459427	-0.033235252	0.006649804	0.06925	79.0	1788.7371134757996
33	170.76077	18.211971	210.3235	102.08575	500.0	39.322445	9.359644	52.327026	-1.9001755	680000	3.8146972e-10	10.174738	-0.0137842195	-0.35892105	-0.03349704	0.0058105155	0.06245	79.0	1842.45023727417
34	162.8577	19.96619	192.12094	116.23116	500.0	38.343864	9.314558	52.453465	-4.1284027	700000	-8.5830685e-09	12.725716	-0.01438538	-0.63644123	-0.03352644	0.006052204	0.06885	79.0	1895.7344529628754
35	163.6918	22.939058	206.71852	85.69401	500.0	38.36556	9.070964	51.81076	-0.18661267	720000	-2.861023e-10	10.368267	-0.014978997	-0.3423128	-0.033709366	0.006202766	0.07045	79.0	1949.3900322914124
36	163.69357	21.865248	189.40234	86.42908	500.0	38.448906	9.631672	51.935314	7.5015597	740000	-1.244545e-08	9.194041	-0.014350496	-0.46820736	-0.034233905	0.0065817717	0.072	79.0	2002.2993216514587
37	164.8538	23.151663	183.93715	46.193954	500.0	38.640797	8.878762	52.05901	7.861493	760000	-2.1839142e-08	9.906814	-0.01448556	-0.60622215	-0.03451548	0.0054728375	0.0708	79.0	2054.563346385956
38	164.90678	22.143858	198.53317	101.9819	500.0	38.845856	9.726841	52.3418	9.947966	780000	2.0503998e-08	10.1101675	-0.015443308	-0.23883247	-0.034805376	0.0053669503	0.0738	79.0	2107.4233458042145
39	161.979	19.325031	198.41177	115.16758	500.0	38.370876	8.881756	52.151546	8.242027	800000	-1.1253357e-08	9.744559	-0.014952689	-0.87551403	-0.035455443	0.007528979	0.07725	79.0	2161.455921649933
40	167.04227	19.943193	200.49886	87.125465	500.0	38.414772	9.025142	52.32527	3.9559963	820000	-1.039505e-08	10.947224	-0.014798464	-0.5340977	-0.036142115	0.0059462585	0.07405	79.0	2215.9977118968964
41	165.29602	18.945312	206.65675	103.55221	500.0	38.091015	9.791042	52.04775	-6.1355267	840000	1.1825562e-08	9.632538	-0.013945334	-0.40757847	-0.036559064	0.005584851	0.0594	79.0	2270.5374286174774
42	160.14816	23.976675	189.63562	87.62718	500.0	37.725395	9.609319	52.296307	-5.9049897	860000	-1.7404556e-08	11.796626	-0.014630518	-0.3132782	-0.03727684	0.0055701258	0.065	79.0	2326.224134683609
43	161.74768	15.864053	184.38103	91.47213	500.0	37.96081	8.743758	52.0354	10.428142	880000	-1.2278557e-08	8.143345	-0.015820332	-0.4837823	-0.037651956	0.007319686	0.08095	79.0	2381.503895521164
44	164.80652	25.945753	195.19511	37.639122	500.0	38.336708	10.343441	52.346954	-7.6047034	900000	-9.727478e-09	9.5581	-0.014592828	-0.48060417	-0.038421195	0.0076870085	0.071	79.0	2440.6429221630096
45	162.4891	24.247427	192.07492	85.21642	500.0	38.296005	10.342993	52.290607	-4.3165226	920000	-6.198883e-10	14.001875	-0.01434736	-0.68295	-0.039048415	0.0054219854	0.06915	79.0	2495.575052499771
46	162.7905	28.560562	195.16695	61.443195	500.0	37.80307	11.1349535	52.22013	-7.1501236	940000	1.8405915e-08	17.147825	-0.015161231	-0.3634224	-0.039665822	0.0071479883	0.08145	79.0	2550.1882767677307
47	167.56885	17.077538	199.33852	112.107414	500.0	38.78186	9.141163	52.214058	10.847439	960000	-1.3351441e-08	9.44543	-0.013471867	-0.5115442	-0.039728027	0.0069969674	0.06565	79.0	2604.5220572948456
48	164.41895	22.20745	191.82661	75.42669	500.0	38.90007	9.266291	52.311527	2.370699	980000	-3.051758e-08	12.668351	-0.014370486	-0.47767448	-0.039696656	0.0059084813	0.06485	79.0	2658.952663898468
49	160.13089	23.479242	188.31787	66.20141	500.0	37.55052	9.421093	52.148357	3.3169935	1000000	1.8787384e-08	13.50803	-0.015912745	-0.3048067	-0.039904494	0.006847212	0.081	79.0	2712.9720063209534
50	168.36337	10.00025	189.33846	135.9483	500.0	38.85005	8.186162	51.86771	12.532311	1020000	-1.1062622e-08	4.950605	-0.015419749	-0.6197028	-0.040235344	0.0059221247	0.07005	79.0	2766.7199902534485
51	164.6291	20.779974	189.01466	99.677025	500.0	38.55296	8.531615	52.26928	12.484774	1040000	1.0085106e-08	9.002998	-0.014561589	-0.38185883	-0.040492035	0.0038639156	0.0641	79.0	2821.0574724674225
52	162.19191	22.02203	196.85767	93.592415	500.0	38.066536	9.934405	52.33713	-5.7068887	1060000	1.2969971e-08	13.684394	-0.013855691	-0.8717346	-0.040871046	0.0073775635	0.07395	79.0	2875.8761723041534
53	159.3964	25.17967	197.75685	71.659134	500.0	37.644176	9.504738	51.918987	-5.8600183	1080000	-8.106232e-09	12.082674	-0.014253023	-0.7157879	-0.040567935	0.005825048	0.07455	79.0	2930.3831968307495
54	163.90672	21.614271	193.50768	93.98026	500.0	38.002113	9.247935	52.363873	6.5919466	1100000	1.0490417e-09	13.423831	-0.014344708	-1.3572893	-0.04115494	0.00666892	0.07175	79.0	2985.912758588791
55	169.31398	13.4847765	191.27965	125.66354	500.0	38.73267	8.696508	52.263126	10.215624	1120000	-1.03473665e-08	9.374324	-0.014277455	-1.0542259	-0.041440647	0.0073222276	0.064	79.0	3042.15376996994
56	166.81894	12.606963	193.37007	127.9558	500.0	39.003307	8.976337	52.273777	8.800993	1140000	-5.531311e-09	8.189757	-0.0147728585	-0.66613007	-0.041407805	0.0056685745	0.07455	79.0	3098.877804994583
57	166.16196	17.068377	191.03566	98.70784	500.0	39.223026	8.884341	52.514023	14.4501295	1160000	6.246567e-09	8.348536	-0.01486254	-0.3622589	-0.042068966	0.006878472	0.0766	79.0	3155.0953919887543
58	165.40019	18.019533	194.03488	102.439995	500.0	38.90767	8.606396	51.977123	13.3758135	1180000	1.0299683e-08	7.23424	-0.014158607	-0.26414394	-0.042762958	0.0048016584	0.0688	79.0	3210.443375349045
59	167.88367	12.948979	193.00015	138.36707	500.0	39.143433	8.950606	52.539482	13.513045	1200000	9.012222e-09	6.5845704	-0.0140409395	-0.27466393	-0.0432449	0.006579184	0.062	79.0	3266.6627626419067
60	161.66785	21.864155	183.71724	89.31492	500.0	38.626404	9.339116	52.468773	10.3227825	1220000	5.722046e-10	13.80798	-0.013468806	-1.0871515	-0.04389441	0.0050190627	0.06865	79.0	3323.8697957992554
61	168.93747	16.274784	211.29346	117.14882	500.0	38.597195	8.133395	52.54839	8.896339	1240000	1.2731552e-08	6.761379	-0.014724063	-0.4258299	-0.043711264	0.0055175186	0.0676	79.0	3380.1152806282043
62	165.13113	16.559149	191.74081	102.0782	500.0	38.708374	8.890722	52.286728	8.308045	1260000	6.592274e-09	9.372346	-0.014493674	-0.49211884	-0.044278387	0.007040085	0.07565	79.0	3434.599417448044
63	161.01675	25.040897	200.75935	90.64004	500.0	37.707436	9.136575	52.34142	5.7384405	1280000	6.67572e-10	13.5669565	-0.014665769	-0.41529846	-0.044741254	0.0068719108	0.06775	79.0	3489.8064308166504
64	167.65071	16.067366	194.56262	119.37572	500.0	38.59343	8.693043	52.373344	11.908028	1300000	6.5803527e-09	7.784301	-0.015005457	-0.40713692	-0.04489995	0.0057037594	0.06935	79.0	3546.6516234874725
65	167.20537	24.735739	210.69684	77.05834	500.0	38.67202	10.832327	52.508305	-6.614993	1320000	-3.5476685e-08	15.146626	-0.0149914315	-1.4884624	-0.045322973	0.008487569	0.0824	79.0	3603.634489774704
66	165.09438	17.560175	197.23221	117.35058	500.0	38.421387	8.829553	52.472546	2.309048	1340000	5.4359437e-09	11.671255	-0.014969093	-0.38182354	-0.04592145	0.005928932	0.0695	79.0	3659.7733261585236
67	170.20114	15.138951	195.45947	107.265755	500.0	38.90968	8.648908	51.980816	11.024037	1360000	-1.03473665e-08	8.704127	-0.014803493	-0.66256905	-0.04609624	0.006846086	0.0721	79.0	3715.336261987686
68	168.7239	13.648175	197.58952	127.94157	500.0	39.36941	8.570486	52.290188	12.43726	1380000	5.102158e-09	6.574987	-0.015023413	-0.24303675	-0.04636905	0.0064518377	0.06505	79.0	3769.966454267502
69	165.38455	17.623251	195.1007	100.86831	500.0	38.98593	8.740615	52.417458	12.277822	1400000	7.05719e-09	8.825133	-0.014351457	-0.3713951	-0.0466702	0.0051207463	0.07145	79.0	3823.699130296707
70	166.5791	17.301044	200.69112	102.87886	500.0	38.894787	9.570924	52.57777	-3.585277	1420000	-4.577637e-09	8.670975	-0.015281534	-0.17614079	-0.046515033	0.0064714546	0.0755	79.0	3878.8533194065094
71	168.14523	14.77454	196.21819	134.79898	500.0	39.466766	8.845425	52.43514	14.122039	1440000	3.4332274e-08	7.2075844	-0.015528634	-0.2115221	-0.046948195	0.0058857785	0.07095	79.0	3933.5577845573425
72	166.30966	21.18503	188.71936	80.48632	500.0	39.038887	8.879994	52.516544	10.256666	1460000	-1.8119812e-09	9.422677	-0.013932054	-0.14170074	-0.047320403	0.006568953	0.0669	79.0	3988.9788024425507
73	167.99915	22.972057	207.28587	99.529335	500.0	38.864418	9.619117	52.6744	-5.515082	1480000	1.449585e-08	11.149538	-0.013852271	-0.4539013	-0.04782015	0.005792711	0.0612	79.0	4044.271215438843
74	169.64706	13.329667	199.59769	127.03122	500.0	39.321823	8.610681	52.628624	9.132572	1500000	-2.2125244e-08	8.444614	-0.014218129	-0.45900965	-0.047871053	0.0042631878	0.05885	79.0	4099.695708990097
75	160.76778	19.105202	191.33998	114.07141	500.0	38.258583	8.496372	52.450268	10.455065	1520000	-1.0681152e-08	10.6428995	-0.015276997	-0.7406635	-0.04850528	0.0069105215	0.0751	79.0	4154.911062717438
76	167.19598	17.370285	196.75854	120.51425	500.0	39.11426	9.382031	52.589012	9.9657545	1540000	-3.242493e-08	6.90654	-0.014731672	-0.48057365	-0.048795898	0.00630656	0.0608	79.0	4210.0492486953735
77	160.81516	25.838573	202.43398	94.76255	500.0	38.383713	9.951687	52.728752	-2.6513505	1560000	7.0810318e-09	16.781694	-0.014962163	-1.0287323	-0.049514875	0.0062535135	0.07875	79.0	4264.124648332596
78	165.75706	22.668032	196.00453	88.49048	500.0	38.11733	9.642539	52.45757	-4.1177278	1580000	1.2397766e-08	11.784873	-0.014523636	-0.445405	-0.04965624	0.005424503	0.06895	79.0	4315.817945241928
79	163.64743	27.71747	198.37717	69.58443	500.0	38.32927	9.1999655	52.388096	4.7136164	1600000	-9.822846e-09	12.778376	-0.014856121	-0.82851124	-0.050295483	0.0065672593	0.07845	79.0	4371.542445898056
80	161.91495	24.181368	195.23387	71.95999	500.0	38.418373	8.998374	52.652767	7.564221	1620000	-8.678437e-09	11.367603	-0.015350764	-0.7078552	-0.050625402	0.005719458	0.0801	79.0	4424.056492805481
81	167.19894	16.852724	193.4123	91.45165	500.0	38.791054	9.60207	52.349407	-6.8106127	1640000	-2.0599366e-08	7.924239	-0.014269839	-0.4870534	-0.050663035	0.0054392307	0.0713	79.0	4476.086760044098
82	165.3892	19.822012	201.49434	97.6644	500.0	38.979206	9.163027	52.376137	8.318768	1660000	3.3497811e-09	9.643922	-0.015918547	-0.47721958	-0.050991297	0.0062491344	0.0782	79.0	4528.451261043549
83	168.44656	17.928396	194.77582	104.43101	500.0	39.129013	8.96279	52.55968	10.547558	1680000	2.7132034e-08	7.8692975	-0.015662825	-0.24169445	-0.05090179	0.005255533	0.0774	79.0	4580.887645959854
84	164.88782	20.939423	193.22612	77.07873	500.0	38.887733	8.740599	52.635086	1.7752084	1700000	-7.724762e-09	11.6521015	-0.015219164	-0.46277332	-0.050935306	0.0048536356	0.08285	79.0	4632.576947927475
85	167.04044	20.811405	207.9564	111.70119	500.0	38.65455	9.599651	52.54097	-3.5286727	1720000	1.5497207e-08	8.980332	-0.015101054	-0.2582693	-0.05117216	0.0059292754	0.06555	79.0	4685.17991733551
86	167.88176	20.434263	198.71965	84.49276	500.0	39.25965	10.013315	52.688812	-4.8975406	1740000	2.503395e-09	11.043969	-0.0146175735	-0.27775192	-0.051419698	0.006225194	0.07375	79.0	4739.3896861076355
87	163.58276	23.96642	200.0702	89.61514	500.0	38.589127	9.330851	52.391888	-2.6218636	1760000	-6.198883e-10	13.983831	-0.014484507	-0.880393	-0.05169475	0.0058722803	0.06985	79.0	4793.275676488876
88	168.90555	21.331993	210.49051	119.24933	500.0	39.0275	9.635543	52.557602	7.4417815	1780000	1.8501282e-08	12.722272	-0.01535397	-0.5294819	-0.051852245	0.0069921724	0.07705	79.0	4848.511283636093
89	169.97758	18.55426	198.75221	109.37792	500.0	39.534576	9.308319	52.66762	9.005414	1800000	-1.2016296e-08	8.714263	-0.0153423855	-0.45846844	-0.05199033	0.004750789	0.07135	79.0	4901.900698423386
90	169.63522	16.353056	195.896	127.96041	500.0	39.80876	8.905202	52.785824	12.516275	1820000	8.9645384e-09	7.882978	-0.015261067	-0.21300125	-0.052920222	0.0048990846	0.07275	79.0	4956.49799656868
91	168.65805	13.750456	202.82849	138.8927	500.0	39.4751	8.785015	52.69579	11.2191725	1840000	3.8146972e-10	6.75087	-0.014687698	-0.15358019	-0.053568922	0.0056792856	0.06365	79.0	5010.779736280441
92	156.6749	26.49556	197.61757	80.76991	500.0	38.048126	9.24276	52.44899	7.119406	1860000	3.33786e-10	16.16071	-0.014928605	-1.6766691	-0.054226898	0.005866888	0.0774	79.0	5065.495818376541
93	164.4467	18.959318	191.62083	113.08936	500.0	38.153175	9.487689	52.777622	11.939607	1880000	-4.4822692e-09	10.439695	-0.015698958	-1.3400021	-0.0543131	0.0060683424	0.07735	79.0	5119.548516750336
94	169.11526	12.246408	200.96588	142.9401	500.0	39.772057	8.78886	52.74897	11.836758	1900000	-3.8552283e-08	5.582879	-0.015842475	-0.1334796	-0.054293532	0.005630779	0.07515	79.0	5173.159687757492
95	165.78389	24.414858	205.51427	86.895355	500.0	39.29591	9.316765	52.870434	11.998714	1920000	1.6212464e-08	9.259491	-0.015148934	-0.417099	-0.05467369	0.006221869	0.07415	79.0	5226.408521652222
96	167.32132	16.541307	198.61421	116.99884	500.0	39.336414	9.09738	52.82319	13.425161	1940000	-1.5830993e-08	9.61385	-0.015090472	-0.26192665	-0.05493114	0.006005517	0.07245	79.0	5279.791489362717
97	164.99792	22.526676	196.54301	105.347466	500.0	38.97207	8.601113	52.512684	10.90471	1960000	7.247925e-09	10.101755	-0.015630765	-1.0226994	-0.055117197	0.0056597996	0.0788	79.0	5332.824788570404
98	156.85893	27.65662	204.83522	87.14082	500.0	37.652634	9.3798	52.60889	8.582382	1980000	-6.1035155e-09	15.574089	-0.015119618	-0.7659435	-0.05534468	0.007024788	0.08415	79.0	5386.074944734573
99	163.94035	22.740541	198.55284	90.35402	500.0	38.2007	9.800369	52.818836	8.612636	2000000	-5.817413e-09	12.070487	-0.013766431	-0.73892784	-0.055404264	0.006727888	0.0664	79.0	5439.190195798874
100	166.35799	21.790236	194.64926	107.800575	500.0	38.684135	9.664475	52.801136	-3.6623626	2020000	1.5735626e-08	14.387779	-0.01479553	-0.55296993	-0.05579968	0.0061491844	0.0677	79.0	5492.008971452713
101	170.28377	18.617008	223.70607	130.09467	500.0	39.472843	9.105029	52.942535	12.703827	2040000	1.6498566e-08	8.214185	-0.013399313	-0.5453205	-0.056427374	0.005688497	0.06345	79.0	5545.042531490326
102	163.9437	27.799469	196.76262	66.40215	500.0	38.71317	10.285093	52.745537	-7.0255976	2060000	2.5177002e-08	18.213505	-0.014932318	-1.3684387	-0.056782212	0.0061145388	0.0762	79.0	5598.677001476288
103	166.73174	21.78443	201.63289	102.28641	500.0	38.67646	8.799299	52.749172	5.6686583	2080000	-1.0204316e-08	11.550136	-0.013823972	-0.33330727	-0.057109676	0.005219207	0.0692	79.0	5652.359909534454
104	165.54651	22.127783	208.2273	95.86401	500.0	38.61201	10.0742	52.818363	-5.6490765	2100000	-6.198883e-09	13.173789	-0.014411335	-0.4842472	-0.05775138	0.0072416137	0.06895	79.0	5705.8983018398285
105	165.52777	16.92465	193.90065	122.67059	500.0	38.788776	9.12695	52.84691	7.9462934	2120000	3.376007e-08	10.762931	-0.014449672	-0.64307976	-0.057958268	0.005411099	0.06425	79.0	5759.935783624649
106	161.12045	21.091797	205.28738	112.2724	500.0	38.327496	8.9638195	52.867184	6.8102684	2140000	-8.5830685e-09	15.0293	-0.013466648	-0.8450594	-0.05843959	0.0069781817	0.0641	79.0	5813.902950286865
107	169.26286	20.133295	202.85397	109.571045	500.0	39.007217	9.349186	52.894695	10.993346	2160000	2.3555756e-08	10.469133	-0.014353816	-1.1598606	-0.05846558	0.007032318	0.06795	79.0	5867.953802108765
108	171.1305	19.075281	198.442	108.03679	500.0	40.017006	9.317805	52.90107	11.798237	2180000	2.1362304e-08	8.683433	-0.015042745	-0.29951572	-0.05881465	0.006152801	0.0714	79.0	5921.9243857860565
109	165.08707	18.419327	191.1595	112.76777	500.0	39.386513	9.031213	52.848457	7.639239	2200000	1.8835067e-09	10.4748745	-0.014982747	-0.6108999	-0.059138417	0.006069472	0.07035	79.0	5976.556699752808
110	169.32443	22.631308	217.74779	104.29527	500.0	39.4438	9.526028	52.91356	8.737648	2220000	3.4523012e-08	11.090132	-0.014271806	-0.26868916	-0.059656303	0.0055257347	0.0776	79.0	6031.048092126846
111	170.13168	18.998398	202.50851	85.73656	500.0	39.70353	9.504075	52.90744	-7.5466533	2240000	-7.6293943e-10	8.197639	-0.0149995135	-0.44301128	-0.060046893	0.0056557753	0.0743	79.0	6085.943027019501
112	164.18425	18.127224	192.69804	102.711975	500.0	39.205116	8.745617	52.953545	10.185082	2260000	-3.2424927e-09	10.437826	-0.014843567	-0.6569042	-0.060453776	0.0049984907	0.0697	79.0	6140.519581794739
113	167.88455	20.690458	200.87692	91.12435	500.0	39.092407	8.752918	52.88567	10.319419	2280000	5.0544737e-09	8.860037	-0.015151799	-0.30653572	-0.060954012	0.0054090815	0.0718	79.0	6195.473517894745
114	168.15228	18.00029	194.5909	110.93582	500.0	39.39385	8.890579	52.86284	9.584976	2300000	6.866455e-09	10.609544	-0.014367591	-0.67413616	-0.06164125	0.0058182427	0.0657	79.0	6249.974456787109
115	167.67746	17.75451	200.5142	116.440315	500.0	39.044994	8.54255	52.664604	12.306086	2320000	3.423691e-08	9.226526	-0.014164161	-0.101947784	-0.061822522	0.0040966286	0.0653	79.0	6303.961431980133
116	168.29617	21.110748	212.364	80.9896	500.0	39.154594	9.065734	52.835636	6.266611	2340000	-5.102158e-09	12.101033	-0.014784299	-0.3037796	-0.062064327	0.005106884	0.06995	79.0	6359.021021604538
117	167.88138	22.352556	198.35707	83.0631	500.0	39.35585	9.474363	52.96407	11.833843	2360000	-1.0538101e-08	12.811871	-0.0149535285	-0.8601818	-0.06207826	0.0052577136	0.07085	79.0	6413.616055011749
118	166.56516	25.433582	198.89897	70.735565	500.0	38.929657	9.410829	53.048653	4.138149	2380000	1.7356873e-08	13.928219	-0.015539134	-0.392478	-0.061991833	0.006028175	0.0776	79.0	6466.288752317429
119	159.77687	29.465033	201.03497	64.03795	500.0	37.826992	10.815806	52.73385	-5.126719	2400000	6.008148e-09	18.438475	-0.015044987	-1.1551514	-0.062271077	0.0069669783	0.07105	79.0	6519.409986257553
120	168.87704	22.872889	198.66783	102.38316	500.0	38.97567	9.842082	52.987915	7.0892544	2420000	2.3460387e-08	12.004117	-0.015484991	-0.6185026	-0.06252253	0.008306337	0.0716	79.0	6573.061694383621
121	168.5936	21.462435	204.49107	95.35727	500.0	39.287724	9.566403	53.038834	-3.7019029	2440000	-4.2915342e-09	9.458862	-0.014851382	-0.35323143	-0.06261704	0.0054525957	0.06885	79.0	6626.212841033936
122	169.57889	16.125925	197.1336	115.85784	500.0	39.570503	8.823926	53.072544	13.124281	2460000	1.1825562e-08	8.725748	-0.014989667	-0.30537796	-0.063361384	0.0067101433	0.06905	79.0	6679.58522939682
123	165.89612	18.060295	192.29439	89.27219	500.0	39.29643	9.6504135	53.06136	3.8588579	2480000	-2.1266937e-08	9.6076145	-0.014750099	-0.6421833	-0.063440025	0.0072220657	0.0762	79.0	6733.445927858353
124	165.8118	20.054995	198.67714	105.62007	500.0	38.574707	9.810649	52.47158	-4.3695564	2500000	-1.4209747e-08	12.72198	-0.014675793	-0.40985394	-0.06360467	0.006290712	0.07975	79.0	6786.043416261673
