Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
65	140.87619	17.158041	183.96521	100.656784	500.0	32.41288	8.251284	45.90182	-4.9136257	1320000	7.05719e-09	12.580633	-0.01128007	-0.4869318	0.36139265	0.004094858	0.05025	79.0	3722.483350276947
66	134.74753	21.319773	173.02306	81.5297	500.0	31.888197	8.022431	45.88984	-4.150138	1340000	-1.9073487e-09	14.4161215	-0.010299395	-1.1032991	0.3610434	0.004310224	0.0481	79.0	3776.906084537506
67	133.00615	26.565535	175.60048	35.210556	500.0	30.504818	9.024966	45.730026	-5.7584167	1360000	-1.0633468e-08	11.9055395	-0.011992838	-0.24482155	0.36048034	0.0056398725	0.055	79.0	3831.1537868976593
68	138.4419	15.614688	165.86192	93.63405	500.0	31.550404	7.697539	45.78018	-3.547172	1380000	-4.386902e-09	11.428657	-0.010407739	-0.5211687	0.3604129	0.004298192	0.043	79.0	3885.278383731842
69	137.20688	21.896181	171.47783	60.28974	500.0	31.403988	8.222919	45.726948	-6.227366	1400000	-8.296967e-09	13.986906	-0.011101398	-0.1615572	0.3595336	0.004555444	0.0567	79.0	3940.1224019527435
70	132.03325	23.17587	166.22017	43.617798	500.0	30.69588	8.212312	45.705418	-7.019666	1420000	-8.392334e-09	12.839185	-0.010819573	-0.4084139	0.35915345	0.004394222	0.04885	79.0	3995.7822971343994
71	131.32541	22.674913	173.25897	67.432014	500.0	30.278322	8.371087	45.76023	-5.690707	1440000	-8.9645384e-09	15.572337	-0.011580578	-1.0978527	0.35836342	0.0044025253	0.05135	79.0	4051.376560688019
72	136.23418	22.497587	174.48079	67.20264	500.0	30.8218	7.779893	45.78302	-5.242419	1460000	5.4836273e-09	12.509673	-0.01036798	-1.0982971	0.35762063	0.005124435	0.0436	79.0	4106.145539045334
73	136.7792	22.428776	179.13162	65.76302	500.0	31.413338	8.957887	45.78581	-5.1746902	1480000	2.3841857e-09	15.747525	-0.009920639	-0.35834217	0.35719818	0.0038494049	0.04965	79.0	4162.297922849655
74	137.5616	21.745844	176.15964	83.57546	500.0	32.049946	7.8212557	45.848717	7.567067	1500000	-9.679795e-09	12.325832	-0.011022654	-0.23040104	0.35690293	0.0052682725	0.0537	79.0	4217.579318523407
75	140.05608	16.37162	180.4042	85.38807	500.0	32.646698	7.7203465	45.899677	10.592472	1520000	-1.3065338e-08	9.847173	-0.010930962	-0.30577946	0.35697708	0.0049969056	0.04675	79.0	4272.063158988953
76	144.06296	16.651712	175.91272	89.5821	500.0	33.131817	7.178299	45.88549	8.331627	1540000	-1.8489361e-08	8.997356	-0.01150175	-0.27761173	0.35697544	0.0044220574	0.055	79.0	4326.516651153564
77	139.8726	22.437613	184.38733	75.43402	500.0	32.967014	7.999845	45.91718	-1.9233692	1560000	-1.0752678e-08	13.605681	-0.01016478	-0.8084755	0.35647017	0.003816505	0.0433	79.0	4380.617493629456
78	140.21323	18.212496	172.47115	84.98088	500.0	32.408653	7.386076	45.969635	7.5648665	1580000	-2.1457671e-09	11.121079	-0.011414936	-0.48524475	0.355795	0.0064716185	0.05975	79.0	4435.020487308502
79	141.03862	18.470745	173.67966	69.50793	500.0	32.71669	7.309275	45.86484	5.620141	1600000	-1.2922287e-08	10.6230545	-0.010588116	-0.21442986	0.35503453	0.004998904	0.0514	79.0	4490.050496816635
80	138.23132	17.27852	161.87462	78.879974	500.0	32.25527	6.969576	45.77309	4.4725056	1620000	1.2397766e-09	10.749125	-0.010620396	-0.68378353	0.35456353	0.0035807511	0.0427	79.0	4545.334040880203
81	142.98062	14.071164	166.07208	103.72676	500.0	32.4303	6.841452	45.754444	9.002716	1640000	-6.723404e-09	8.3714695	-0.010348163	-0.551661	0.35379407	0.0060290266	0.0476	79.0	4600.026546239853
82	139.6359	22.738045	169.18729	59.719543	500.0	32.51325	8.063166	45.94806	-5.757685	1660000	5.2452087e-10	13.33384	-0.01154899	-0.6211014	0.35319966	0.005227917	0.0574	79.0	4656.370482206345
83	142.08554	19.016302	176.11467	85.10688	500.0	32.682625	7.8962708	45.86974	-4.383349	1680000	8.5830685e-09	12.534368	-0.011281015	-0.21386719	0.3528108	0.005235984	0.0618	79.0	4711.038601875305
84	142.97305	21.616163	181.42014	67.062096	500.0	32.640358	8.436172	45.930946	-4.5843616	1700000	6.198883e-10	12.464051	-0.0114872	-0.35044384	0.35243076	0.005060124	0.04835	79.0	4765.462114810944
85	135.32896	23.721397	174.14896	67.16812	500.0	31.991478	8.366942	45.895996	-5.93317	1720000	-7.390976e-09	16.254787	-0.010840605	-1.4597425	0.3519187	0.0043867044	0.05225	79.0	4819.952404499054
86	137.8925	18.899849	162.98154	89.63381	500.0	31.652893	7.400027	45.55849	8.744193	1740000	-1.2874604e-08	12.168486	-0.009623243	-0.57072353	0.3518172	0.005469529	0.043	79.0	4874.164218425751
87	136.32948	21.544388	161.30336	60.08574	500.0	31.6026	8.014708	45.488792	-5.6313143	1760000	-1.8215179e-08	9.12495	-0.0112124765	-0.37443066	0.35156637	0.0047505205	0.05195	79.0	4926.68696808815
88	138.252	21.699383	177.29025	83.82701	500.0	31.487	7.6496396	45.72791	-4.8164287	1780000	-3.0517577e-09	12.077756	-0.0113330055	-0.16438389	0.350772	0.0058939178	0.05055	79.0	4980.400595188141
89	145.82901	13.08755	170.91171	106.91336	500.0	32.86946	7.241731	45.84081	9.793389	1800000	2.23279e-08	9.277339	-0.011484617	-1.5840235	0.35056895	0.0048343022	0.0563	79.0	5034.125592947006
90	137.40486	23.92377	172.81839	65.22743	500.0	32.319344	7.884262	46.001995	-5.1106625	1820000	7.867813e-09	17.496735	-0.010482576	-2.3801193	0.3502719	0.005572054	0.0526	79.0	5087.5546452999115
91	137.02182	20.659616	163.55643	70.963005	500.0	31.501425	6.4150567	44.952496	6.614357	1840000	-2.48909e-08	10.173124	-0.010369012	-0.23024464	0.34977803	0.005147644	0.0515	79.0	5143.007500886917
92	143.0588	15.681028	183.24394	94.901024	500.0	32.261906	6.9806046	46.00558	8.387557	1860000	7.6293943e-10	9.730289	-0.011658981	-0.34389687	0.34925002	0.0048673763	0.0546	79.0	5197.134352207184
93	135.70341	21.721998	172.45851	72.946266	500.0	31.970634	6.9570394	45.846413	6.3930044	1880000	1.9073487e-09	15.590377	-0.010550935	-0.8737736	0.34884986	0.004003959	0.0432	79.0	5251.79362821579
94	139.9687	25.580465	179.25009	49.50343	500.0	31.194813	9.238684	46.03902	-5.9179006	1900000	-1.7738342e-08	14.746334	-0.010351374	-0.7826309	0.34838864	0.004562945	0.0425	79.0	5307.532199382782
95	139.95952	16.532164	166.89528	74.94839	500.0	32.57957	6.5271583	46.084736	10.809856	1920000	-4.386902e-09	10.919572	-0.011389488	-0.54587936	0.34760123	0.0034857478	0.0577	79.0	5362.486750841141
96	140.7971	19.41709	178.64546	75.2287	500.0	31.778225	8.350588	46.009487	-4.857302	1940000	-8.201599e-09	13.1984625	-0.01120749	-0.61899567	0.34733167	0.005651955	0.05285	79.0	5416.854551553726
97	142.38866	22.099272	168.60283	70.995544	500.0	32.610973	8.020855	46.084972	-4.795924	1960000	9.298325e-09	15.447867	-0.010824437	-0.4888239	0.346539	0.0037423882	0.0535	79.0	5471.743615627289
98	139.49002	19.298199	172.71077	86.092804	500.0	32.488007	7.202293	45.603096	7.896266	1980000	1.4209747e-08	10.39072	-0.0109576415	-0.30168247	0.3461599	0.00716465	0.05	79.0	5526.54150891304
99	129.48335	33.617706	168.08578	27.349976	500.0	30.882	9.371649	45.491505	-6.6229954	2000000	-9.012222e-09	19.33343	-0.010241877	-2.3611698	0.34584495	0.0044025052	0.0461	79.0	5580.9892563819885
100	139.81519	20.610252	173.03392	87.20528	500.0	31.625235	8.068006	46.111168	-3.7242315	2020000	1.87397e-08	13.597896	-0.01083756	-0.46254253	0.34550455	0.00488615	0.05035	79.0	5636.293994903564
101	138.46115	20.701035	179.37473	75.565094	500.0	31.983025	7.8214016	45.921703	5.3585	2040000	-6.1511995e-09	10.943735	-0.011215431	-0.2554121	0.34519997	0.005801858	0.0527	79.0	5692.500410318375
102	137.23743	25.626827	173.62242	66.417854	500.0	31.755838	8.290863	45.63464	-5.071443	2060000	2.7179718e-09	15.152325	-0.010438606	-0.40223694	0.34429517	0.0045999745	0.054	79.0	5748.732283592224
103	138.7163	19.87967	172.07742	77.55973	500.0	31.59615	7.938314	45.697544	-4.777945	2080000	-5.1498414e-09	10.799712	-0.010816253	-0.3334198	0.34421843	0.0048440457	0.04925	79.0	5804.661589384079
104	142.7185	15.237652	177.0341	108.33765	500.0	32.516716	6.5968733	45.549694	1.3208529	2100000	-2.2792817e-08	8.536425	-0.011216255	-0.24069214	0.34374297	0.0049616806	0.05585	79.0	5859.348415136337
105	143.54553	22.381418	178.19623	71.1485	500.0	32.42733	8.158704	45.6612	-5.9286604	2120000	5.6743623e-09	11.561644	-0.011015087	-0.21611118	0.34365273	0.0048401323	0.05175	79.0	5913.798854351044
106	141.4412	22.606316	178.4861	63.251904	500.0	32.44845	8.582789	45.7602	-5.0011864	2140000	5.2452087e-09	12.025367	-0.0113973785	-0.15112019	0.34325576	0.006620252	0.05625	79.0	5968.206310033798
107	142.72108	15.7481365	176.5346	97.4201	500.0	32.771114	6.963059	45.759064	1.5867887	2160000	5.00679e-09	12.12454	-0.01064589	-0.2503271	0.34274375	0.0057407734	0.05155	79.0	6023.303530216217
108	136.053	22.39075	172.78293	73.03753	500.0	31.762571	7.150823	45.636715	7.2558355	2180000	-2.4604798e-08	16.176834	-0.010970088	-0.5922451	0.34195822	0.0070257806	0.0548	79.0	6079.355624914169
109	141.78433	20.225222	176.07343	78.16279	500.0	32.141224	7.4197063	45.875324	8.099152	2200000	4.2438506e-09	11.834341	-0.011334235	-0.4196024	0.34167194	0.0042519867	0.0549	79.0	6135.283982753754
110	147.27307	17.237064	177.29596	93.82441	500.0	33.369797	7.704777	45.873734	-4.8198304	2220000	1.745224e-08	9.854093	-0.011395291	-0.46968555	0.3408673	0.005381519	0.0583	79.0	6191.324593305588
111	139.89426	20.739204	177.95111	67.20742	500.0	32.831425	8.163407	46.074272	-5.3863425	2240000	5.722046e-09	11.207559	-0.0100529855	-0.29727077	0.34070808	0.004203633	0.0533	79.0	6247.601582765579
112	139.6783	22.147224	163.46133	67.691	500.0	32.449368	7.791162	45.754498	-0.8854268	2260000	2.3078918e-08	14.321815	-0.010681772	-1.1838989	0.33997372	0.004130321	0.04935	79.0	6303.863518953323
113	147.96475	15.305909	181.50706	97.64465	500.0	33.000217	6.763878	45.61051	7.8754663	2280000	4.863739e-09	9.036787	-0.011631774	-1.0300465	0.33919564	0.005594524	0.0537	79.0	6359.419338464737
114	140.91959	20.868269	176.50172	66.95588	500.0	32.514526	8.465544	45.983727	-5.656948	2300000	1.0490417e-09	13.009832	-0.010799821	-0.2624464	0.33881325	0.0047978386	0.04705	79.0	6414.189098119736
115	136.94681	19.941765	166.7496	79.106255	500.0	31.82225	7.463032	45.492603	-4.384123	2320000	-9.012222e-09	10.541296	-0.00955339	-0.4178295	0.3387577	0.0037195194	0.042	79.0	6467.879427194595
116	142.11967	22.989428	183.7822	69.72474	500.0	32.19114	8.085952	45.82987	-5.4956565	2340000	5.4359437e-09	12.183471	-0.011220459	-0.20873451	0.33871603	0.0052859546	0.0544	79.0	6521.558527231216
117	144.2239	20.131886	186.20004	50.175407	500.0	32.52833	7.1858864	45.974426	-5.6420555	2360000	8.392334e-09	8.086164	-0.011084025	-0.3584857	0.33813226	0.0055520027	0.05155	79.0	6575.228586912155
118	145.34187	15.395535	169.06497	105.60327	500.0	33.003983	6.603288	45.644123	11.674546	2380000	-9.441376e-09	8.849063	-0.011550376	-0.61825466	0.33762383	0.0054500937	0.05495	79.0	6629.105551242828
119	141.15694	23.572018	174.84396	17.06646	500.0	32.79486	6.902567	45.945057	0.19723016	2400000	1.0681152e-08	10.2935095	-0.010857544	-0.52976227	0.33711687	0.0037169212	0.0484	79.0	6682.571288585663
120	141.9929	21.919579	176.66974	54.34885	500.0	32.740765	7.9672346	45.919037	-6.5994177	2420000	-1.0967255e-08	10.246722	-0.01089517	-0.13226032	0.33688506	0.0039154654	0.0483	79.0	6735.947730302811
121	144.35538	12.914369	168.96883	112.77874	500.0	33.190586	7.2171946	46.051754	10.486701	2440000	2.9087066e-09	8.720664	-0.0106201945	-0.27059174	0.33660394	0.0049040425	0.04905	79.0	6790.587110519409
122	141.67094	17.910423	165.6878	61.723495	500.0	32.694363	7.5222445	45.96329	-5.844172	2460000	-1.168251e-08	10.174349	-0.01068616	-0.16395283	0.33562708	0.004764172	0.04775	79.0	6848.431271076202
123	146.25742	18.402493	175.61655	70.08915	500.0	32.68616	8.082483	45.83897	-5.880451	2480000	1.3351441e-08	10.927961	-0.011813078	-0.8507929	0.33530506	0.0052084913	0.0621	79.0	6907.188188791275
124	142.53047	22.043346	173.67653	67.79978	500.0	33.17029	7.8261065	45.69643	-5.305433	2500000	-7.247925e-09	12.72824	-0.011280335	-0.6394167	0.33429193	0.0052311067	0.05545	79.0	6965.59389591217
125	148.71455	13.276196	167.69165	104.675156	500.0	33.820873	7.093589	46.02239	3.795692	2520000	-1.4066696e-08	8.47713	-0.011415431	-0.43089676	0.3338822	0.00485601	0.0529	79.0	7024.1086168289185
