Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
33	178.048	17.268303	208.78125	128.92395	500.0	40.638317	9.632642	55.342857	11.177608	680000	-4.196167e-08	12.499811	-0.017486388	-2.5649185	-0.33368844	0.007553894	0.0893	79.0	1825.8563430309296
34	176.42792	19.631628	211.88055	93.04627	500.0	41.498295	9.436713	55.018433	6.9174857	700000	4.005432e-09	12.435778	-0.016051205	-0.5362568	-0.33454567	0.005595933	0.0743	79.0	1879.0573897361755
35	175.7782	28.48723	207.34802	48.65246	500.0	41.09696	9.531968	55.230003	11.189961	720000	-4.0340424e-08	13.806937	-0.01754238	-0.6158743	-0.33459505	0.0057244753	0.09285	79.0	1934.3129019737244
36	175.17123	19.613098	206.2468	108.40744	500.0	41.156303	10.157318	54.986435	-8.954778	740000	-1.5068053e-08	9.920894	-0.017198874	-0.53567696	-0.33485794	0.0062789293	0.085	79.0	1990.252512216568
37	176.97197	15.2417345	204.43758	124.54971	500.0	41.184895	9.05642	54.782196	4.6833706	760000	-2.5939942e-08	9.8887825	-0.017346827	-0.37617016	-0.33532843	0.0058236807	0.08755	79.0	2046.4501883983612
38	177.89877	18.180134	222.2921	123.74451	500.0	41.12485	9.181612	54.92845	6.5668864	780000	-4.9710273e-08	11.106315	-0.017785307	-0.3976555	-0.33601868	0.007982153	0.0945	79.0	2102.8608927726746
39	180.48466	17.60804	204.23303	129.77478	500.0	41.63574	8.848414	55.025898	12.129671	800000	-5.130768e-08	11.468225	-0.017419105	-0.2023058	-0.33643118	0.005825071	0.088	79.0	2156.407262325287
40	177.28705	17.404837	207.74088	121.17871	500.0	41.55453	8.954306	54.326157	10.280935	820000	-5.455017e-08	8.675076	-0.017837863	-0.1776619	-0.3364611	0.0072977357	0.0892	79.0	2209.6074459552765
41	173.84972	21.434196	205.17284	84.89603	500.0	40.531578	10.016604	54.939545	-7.7176175	840000	6.4849854e-09	13.135463	-0.01641234	-0.30514622	-0.3367594	0.006852451	0.0853	79.0	2262.145367383957
42	181.7957	15.450442	218.7681	151.88672	500.0	41.847095	8.8374	54.919323	15.41406	860000	-3.4213066e-08	6.9536057	-0.018256357	-0.4197049	-0.3368421	0.008505871	0.09415	79.0	2314.528509616852
43	175.77608	19.208668	199.80771	90.96072	500.0	41.655388	9.357133	55.175556	11.609783	880000	-2.1266937e-08	9.616656	-0.017310424	-0.44955444	-0.33734652	0.0061806813	0.07745	79.0	2367.339610815048
44	168.45787	32.71376	201.3699	-4.830425	500.0	39.878056	12.018749	55.020832	-19.835302	900000	8.201599e-09	16.787432	-0.018293723	-2.2027836	-0.33818108	0.0063160383	0.08725	79.0	2420.4247086048126
45	177.25533	14.784652	209.19148	135.47995	500.0	40.702286	9.48654	54.623833	8.066589	920000	-2.4414062e-08	9.934573	-0.017570296	-0.99157906	-0.33857507	0.0062656784	0.08595	79.0	2474.142864704132
46	183.96693	13.960239	211.43564	133.13126	500.0	42.055904	9.045022	54.51604	0.6070258	940000	-3.3664705e-08	7.3377643	-0.016875342	-0.3888297	-0.3390125	0.0067013428	0.0831	79.0	2527.7476081848145
47	173.702	28.403522	209.36586	75.46051	500.0	40.474144	11.150428	55.069378	-9.569298	960000	-2.0599366e-08	20.543661	-0.01652149	-1.9050694	-0.33937347	0.0065657455	0.0849	79.0	2581.008873939514
48	180.352	19.715784	205.83073	100.47107	500.0	41.01962	9.523301	54.973896	-9.153374	980000	3.042221e-08	9.759276	-0.016782515	-0.76875496	-0.33956462	0.006216752	0.0892	79.0	2634.2014141082764
49	176.85384	18.507885	204.85327	108.31895	500.0	41.3394	9.533392	54.89594	-3.5552425	1000000	-3.1757356e-08	11.505473	-0.01699109	-0.39496803	-0.3401031	0.00558434	0.08595	79.0	2687.1464319229126
50	181.79953	13.629742	205.69817	137.62962	500.0	41.899242	8.885163	54.931747	14.787741	1020000	-1.4305114e-08	6.325568	-0.016688336	-0.33266163	-0.3403791	0.0059430483	0.07705	79.0	2740.3130779266357
51	177.78046	17.005558	206.62195	118.8007	500.0	41.399403	9.107466	54.371155	-0.41400635	1040000	2.4795532e-09	10.884733	-0.016713588	-0.5642948	-0.34120715	0.0052330573	0.08345	79.0	2794.405844449997
52	167.96265	27.205528	206.72472	89.34435	500.0	39.903023	10.305408	54.171253	-8.916549	1060000	1.1062622e-08	19.503845	-0.016581334	-2.2088985	-0.34159863	0.0073949792	0.08745	79.0	2848.0698170661926
53	177.23752	31.298904	213.58885	18.852243	500.0	39.942593	11.16732	54.464695	-14.594767	1080000	-3.7765503e-08	13.200298	-0.018063923	-3.2124062	-0.3418416	0.007296425	0.0985	79.0	2901.3987963199615
54	171.488	26.827934	208.51291	84.98635	500.0	40.38125	11.446999	55.200222	-8.799244	1100000	2.6917457e-08	13.705814	-0.017994722	-0.43017197	-0.34212714	0.0067578284	0.09685	79.0	2954.2431302070618
55	174.57161	24.798376	203.68425	82.24224	500.0	40.591007	10.749573	55.074768	-8.613847	1120000	-2.5558471e-08	14.827364	-0.017090313	-0.8791609	-0.34240872	0.007470488	0.0936	79.0	3007.2322449684143
56	179.19128	14.879201	203.56894	136.072	500.0	41.843338	9.516072	54.94389	15.559969	1140000	-1.9931793e-08	6.6668134	-0.017728178	-0.4210329	-0.34266514	0.0069969785	0.0786	79.0	3060.1814045906067
57	175.97379	27.083536	212.48878	82.6325	500.0	41.308807	11.0626955	55.401665	-8.416799	1160000	4.816055e-09	14.966094	-0.017366081	-1.0626583	-0.3429086	0.007873511	0.0844	79.0	3112.822562932968
58	176.13188	21.490042	205.12608	103.19533	500.0	41.267895	9.0447445	55.227585	7.710395	1180000	-8.368493e-09	12.117903	-0.017468542	-0.41638374	-0.34330955	0.0072466307	0.09545	79.0	3165.6754682064056
59	174.67305	22.838337	207.80432	99.23964	500.0	40.576466	9.73859	54.38174	-8.460459	1200000	-1.039505e-08	11.494657	-0.017146219	-0.39546013	-0.3433386	0.0065037305	0.10265	79.0	3218.037354707718
60	177.94673	25.428717	208.92075	90.15614	500.0	40.681995	10.4749365	54.720627	-8.1912	1220000	-1.9073487e-09	11.638949	-0.018826809	-0.8661299	-0.34395403	0.008989844	0.0941	79.0	3270.5432164669037
61	172.86716	29.266775	212.92091	85.27236	500.0	40.33249	10.931577	55.27133	-9.018879	1240000	3.6239623e-08	17.37472	-0.017204173	-0.9666672	-0.3447099	0.007966425	0.09695	79.0	3323.1139216423035
62	170.43462	25.414467	198.64792	83.259	500.0	39.764027	11.135221	55.17289	-8.902661	1260000	-1.6021728e-08	15.668008	-0.016827483	-0.52645206	-0.3449407	0.007078797	0.08995	79.0	3375.5753698349
63	169.65677	18.171806	192.69386	97.33519	500.0	39.415493	10.344103	54.35149	-8.512178	1280000	4.4822692e-09	11.980375	-0.017334519	-0.66869545	-0.34504735	0.0077969925	0.0811	79.0	3428.249732017517
64	168.7765	25.503855	203.55005	89.68655	500.0	39.45671	10.373125	54.026825	-8.253961	1300000	3.7527084e-08	15.531123	-0.017410042	-0.41668892	-0.34560588	0.006687275	0.0926	79.0	3481.3517458438873
65	177.62315	23.156273	219.26837	111.60995	500.0	40.304752	9.920467	54.70467	-4.968199	1320000	-3.1089783e-08	16.937674	-0.017545287	-0.7191372	-0.34569556	0.007506086	0.08875	79.0	3534.079919576645
66	177.16292	20.974474	205.51457	110.26181	500.0	41.006886	9.548695	54.985367	5.2014856	1340000	-3.0326845e-08	11.675368	-0.016852573	-0.57614803	-0.3464071	0.008068512	0.08995	79.0	3586.1959099769592
67	177.96396	22.875254	209.241	98.03665	500.0	41.67623	9.497082	54.83825	5.0451984	1360000	2.6130676e-08	11.668376	-0.016611366	-0.41770363	-0.34679127	0.0064011053	0.08185	79.0	3638.1922478675842
68	171.30972	32.496822	197.71585	-0.6336256	500.0	40.185013	11.512403	55.152676	-15.502139	1380000	2.4604798e-08	11.887248	-0.018075293	-1.2051821	-0.34716177	0.0066913245	0.09705	79.0	3690.399349451065
69	174.98953	24.309206	206.29674	97.58959	500.0	40.51736	10.023283	55.03445	-8.392104	1400000	-2.1648408e-08	15.577078	-0.016160171	-0.4638796	-0.34744272	0.008364042	0.08145	79.0	3742.543984413147
70	178.30086	22.521847	209.39372	75.81708	500.0	40.74263	9.886773	54.93284	-8.769127	1420000	-4.386902e-09	11.041161	-0.016868684	-0.7036915	-0.34759492	0.008538019	0.09565	79.0	3794.841665506363
71	171.80179	24.002966	208.8561	96.54631	500.0	40.76863	10.587128	55.011173	-6.7340817	1440000	3.7002565e-08	13.1579075	-0.01722072	-0.86862564	-0.34785697	0.0080337655	0.0936	79.0	3847.1199679374695
72	180.31558	21.523584	216.40585	88.87142	500.0	41.301056	9.73508	54.901497	-7.0920405	1460000	2.8800965e-08	11.06915	-0.017745223	-0.69882774	-0.3483232	0.0077589056	0.0902	79.0	3899.3097569942474
73	174.45642	23.931808	213.78711	98.80235	500.0	41.110844	9.771157	55.299908	-8.109033	1480000	-2.8371812e-08	14.345031	-0.017167335	-0.37791824	-0.34851626	0.0074045854	0.07995	79.0	3951.2688567638397
74	174.93588	23.727228	207.54852	94.31327	500.0	40.511997	11.4281435	55.165115	-8.934869	1500000	1.4066696e-08	14.440887	-0.018219223	-0.49963856	-0.34888893	0.0071373573	0.10245	79.0	4003.4034075737
75	179.64407	22.123547	204.70319	72.4981	500.0	41.679157	9.307243	55.12505	4.2641044	1520000	-3.051758e-08	9.020644	-0.018168436	-0.6482382	-0.34904784	0.0067024804	0.0879	79.0	4055.688543319702
76	173.17477	25.488777	208.01244	103.2512	500.0	41.050636	10.233782	55.007717	-7.7193403	1540000	3.3092498e-08	11.726074	-0.017226504	-0.732955	-0.3495959	0.0055959974	0.0829	79.0	4108.05558347702
77	179.44353	18.422644	211.2404	103.235695	500.0	41.460014	10.586046	55.560295	-3.8964734	1560000	-1.1444092e-08	12.79499	-0.017487744	-0.82276154	-0.35029027	0.007510945	0.0881	79.0	4160.18998670578
78	173.14194	26.220552	208.79985	87.00973	500.0	40.871513	10.860041	55.499416	-7.903103	1580000	-1.66893e-08	20.362534	-0.015945366	-1.9477062	-0.35071576	0.0073771467	0.0946	79.0	4212.317657232285
79	172.09474	27.824537	200.26117	74.37811	500.0	40.06008	11.48104	55.005417	-8.705336	1600000	9.250641e-09	13.034866	-0.017571818	-0.39896774	-0.35075352	0.0077564474	0.09615	79.0	4264.868772029877
80	182.21642	19.633158	207.5051	89.989365	500.0	42.173798	9.690049	55.70533	10.425934	1620000	1.2969971e-08	10.941035	-0.016557928	-0.620039	-0.35129216	0.006044218	0.09145	79.0	4317.0826234817505
81	172.59932	26.803574	198.54843	76.82392	500.0	40.793236	10.461945	55.178406	-8.948423	1640000	7.381439e-08	16.008041	-0.016745778	-0.91542244	-0.35196432	0.006256984	0.0889	79.0	4369.628677845001
82	180.21768	17.432213	203.08354	136.64207	500.0	41.168976	10.628581	55.1078	-7.7903967	1660000	-3.0469895e-08	13.567483	-0.017265385	-0.83929825	-0.3522127	0.00675625	0.09295	79.0	4421.609053134918
83	176.83362	16.625256	203.71692	136.7411	500.0	41.43074	9.138607	55.47292	6.8449993	1680000	2.9563905e-09	8.34877	-0.017426731	-0.4611864	-0.35257858	0.0064480845	0.07875	79.0	4473.819169998169
84	182.43103	19.871485	221.21944	96.57431	500.0	41.76415	10.258885	54.685818	-9.049647	1700000	-2.2983551e-08	9.79619	-0.017014667	-0.29444313	-0.3529219	0.007396121	0.0883	79.0	4525.988513469696
85	174.39668	20.903791	214.03441	110.83433	500.0	40.996716	9.57043	54.983467	-8.059552	1720000	5.412102e-09	11.687653	-0.016871016	-1.7861948	-0.35311237	0.0057323	0.0859	79.0	4578.047892570496
86	172.8394	28.63118	220.57658	73.676506	500.0	39.848072	11.02942	54.92846	-8.9874325	1740000	1.5449524e-08	17.20387	-0.017058033	-1.9411898	-0.35374284	0.0066758753	0.0878	79.0	4630.258676528931
87	178.3104	16.761667	205.30884	118.06281	500.0	41.15093	10.250133	55.0719	-8.302232	1760000	-5.0544737e-09	11.516614	-0.017631436	-0.9266014	-0.35365388	0.006343199	0.091	79.0	4682.547882556915
88	174.49393	19.181107	195.66684	112.14739	500.0	41.305954	9.418792	54.836025	10.960754	1780000	-1.7309189e-08	10.704203	-0.016758004	-0.4764328	-0.35379377	0.006845466	0.0889	79.0	4734.757572650909
89	169.73656	29.248238	195.2602	25.902264	500.0	39.804657	11.536428	54.468678	-11.565913	1800000	-8.8214875e-09	12.55565	-0.017912233	-0.6375265	-0.35376653	0.0070065553	0.09125	79.0	4786.975411891937
90	182.99545	16.286947	207.42903	127.15833	500.0	41.3193	9.147839	54.466053	7.4932327	1820000	-1.1825562e-08	8.993633	-0.017273035	-1.493453	-0.3542105	0.008098695	0.09	79.0	4839.062695741653
91	176.57127	22.206497	203.68158	100.799355	500.0	41.385864	9.239031	54.59828	1.8596566	1840000	4.4870376e-08	12.321705	-0.016874742	-0.6899595	-0.35441345	0.007080709	0.0858	79.0	4891.3766548633575
92	169.90974	27.3949	206.05977	78.935486	500.0	39.904034	10.921427	54.945183	-8.723365	1860000	-1.4305114e-08	19.92659	-0.017244754	-1.7389736	-0.35475177	0.007956353	0.0971	79.0	4943.681581497192
93	171.01804	23.926764	202.93736	105.23271	500.0	39.15356	12.049226	54.292927	-14.464776	1880000	8.106232e-09	13.633652	-0.017697481	-0.6651888	-0.35459036	0.0072824396	0.09565	79.0	4995.8768475055695
94	176.9497	23.785204	205.967	90.73083	500.0	41.200005	9.45797	54.4918	5.775931	1900000	9.250641e-09	11.073162	-0.018755719	-0.37635708	-0.3549524	0.0064773057	0.0885	79.0	5047.935316085815
95	180.89444	16.58313	205.95522	120.80034	500.0	41.76504	9.755156	55.209312	11.330335	1920000	-3.2615663e-08	9.281853	-0.016877301	-1.3045106	-0.35523033	0.0075138933	0.0947	79.0	5100.032049417496
96	163.75235	33.592262	198.58417	65.816574	500.0	39.676434	11.452663	54.506454	-8.907528	1940000	4.2915342e-09	27.399778	-0.018383473	-5.5787296	-0.3553463	0.0071887947	0.1031	79.0	5152.124685764313
97	178.63576	20.787888	211.04543	112.56016	500.0	40.34554	9.755235	54.79323	6.111155	1960000	-3.2424927e-09	13.25715	-0.017980741	-2.0383587	-0.35565338	0.007786923	0.09265	79.0	5204.099243402481
98	176.29317	23.124262	198.28651	85.1833	500.0	41.118877	9.467453	54.79287	9.294733	1980000	-3.5572054e-08	12.237411	-0.018216938	-0.47189426	-0.35625976	0.0037676266	0.0913	79.0	5256.352094650269
99	181.56711	13.551995	200.37616	136.8002	500.0	41.64776	9.623901	54.637077	-8.695537	2000000	5.5789946e-09	9.350532	-0.017505545	-0.41351032	-0.35702685	0.0064409887	0.0873	79.0	5308.618837118149
100	178.05147	18.962986	209.87338	99.42018	500.0	41.62209	9.71009	54.932865	-8.374073	2020000	-3.4284593e-08	10.234162	-0.017485453	-0.19545555	-0.35761067	0.0057833535	0.088	79.0	5360.798763036728
101	179.5616	18.761492	207.51524	105.7119	500.0	41.70663	9.679396	55.073788	8.721087	2040000	-4.7016144e-08	11.509738	-0.01758305	-0.21660423	-0.3581316	0.0073226495	0.0845	79.0	5412.907567501068
102	178.47896	19.210224	206.04214	108.034836	500.0	41.683403	9.570437	55.349148	-0.21970034	2060000	8.3446505e-10	13.371314	-0.017960891	-0.36727047	-0.3585716	0.008743793	0.09595	79.0	5464.813975811005
103	173.94377	25.400785	220.32191	97.64486	500.0	41.016506	10.0470295	55.343815	-9.073847	2080000	1.5830993e-08	11.620938	-0.018643765	-0.47034168	-0.35901287	0.0072843223	0.09185	79.0	5516.995099067688
104	176.50607	16.331402	208.72406	118.45338	500.0	40.97262	9.711762	54.926006	-3.0997174	2100000	-4.9591065e-09	9.677547	-0.018802	-0.2876377	-0.35940313	0.0065032677	0.0925	79.0	5569.399413108826
105	179.96593	18.03058	207.37256	111.02049	500.0	41.597282	9.026005	54.653778	7.4995227	2120000	-3.2424927e-09	9.338865	-0.016327517	-0.38924122	-0.35956237	0.0060325866	0.08425	79.0	5621.567687749863
106	177.2424	19.369135	209.30083	106.59247	500.0	41.559875	9.067201	55.291683	8.057939	2140000	4.825592e-08	11.416332	-0.016209748	-0.7641649	-0.35965863	0.0054412144	0.08505	79.0	5673.852212667465
107	179.4144	20.411081	209.68527	115.5636	500.0	41.342144	9.561505	55.169792	6.9630075	2160000	-8.106232e-09	8.773306	-0.019875854	-1.508596	-0.36024195	0.008377505	0.0899	79.0	5726.154170513153
108	173.25385	27.256922	212.35237	64.477715	500.0	40.976753	10.56376	55.625843	-4.99612	2180000	-5.4359437e-09	17.645197	-0.016805207	-1.9389362	-0.36092514	0.0058099125	0.08145	79.0	5778.281359672546
109	182.70596	12.166027	209.06805	157.96182	500.0	41.95788	9.446464	54.962055	2.7042272	2200000	-1.30176545e-08	8.271077	-0.017111737	-1.2497625	-0.36123678	0.0064320723	0.0797	79.0	5830.540508508682
110	178.28027	19.630415	203.88893	105.17769	500.0	41.268787	10.300113	55.108196	-9.179589	2220000	1.1968613e-08	11.219522	-0.017034397	-0.39381027	-0.36110058	0.0059367167	0.08845	79.0	5883.000534772873
111	178.71906	21.635399	217.37764	86.507965	500.0	40.786438	10.740939	54.888577	-6.9774275	2240000	-2.1457671e-09	15.208382	-0.017203445	-0.49451447	-0.36130524	0.007078707	0.0858	79.0	5935.240675210953
112	175.52823	19.179165	202.27197	114.90629	500.0	41.01363	8.916636	54.618942	11.227525	2260000	-1.8692017e-08	9.023001	-0.017567692	-0.6951761	-0.3619455	0.0048161033	0.0929	79.0	5987.424401283264
113	171.45877	32.052193	212.68523	22.90374	500.0	40.383457	11.159298	55.26643	-11.628867	2280000	-2.4795532e-09	10.980354	-0.016453627	-0.406538	-0.36251667	0.0061032027	0.0784	79.0	6039.838621139526
114	177.22292	17.436846	211.94504	105.03665	500.0	41.094833	9.4783945	54.74855	3.216153	2300000	1.6021728e-08	13.110048	-0.017599687	-0.6057253	-0.36261275	0.008192858	0.0901	79.0	6091.963387012482
115	175.46608	19.436716	217.92584	114.6551	500.0	40.73205	9.544783	54.990326	-6.9595923	2320000	5.8603288e-08	14.979494	-0.017696705	-0.59865475	-0.36282864	0.007805294	0.1002	79.0	6144.450679779053
116	178.25102	17.713305	197.59113	107.732216	500.0	40.93069	8.552607	54.71425	13.162457	2340000	-6.0272214e-08	9.479539	-0.018035395	-0.5665417	-0.3630614	0.0059822937	0.0952	79.0	6196.686133861542
117	180.57645	19.650082	218.61212	117.58437	500.0	41.74389	9.065071	55.22701	11.488063	2360000	-1.9836426e-08	9.021358	-0.017188895	-0.43065643	-0.36371928	0.006105727	0.0849	79.0	6248.97483754158
118	182.51848	17.543655	214.1624	127.04659	500.0	42.390087	9.077478	55.220196	10.544	2380000	-3.1661987e-08	8.31083	-0.016670158	-0.2481823	-0.36391535	0.007813908	0.0849	79.0	6301.137162446976
119	179.91174	21.08469	203.48427	98.09309	500.0	42.03502	10.301147	55.22431	-6.410429	2400000	1.5354157e-08	14.242439	-0.016634142	-0.44760036	-0.36345196	0.006972358	0.08175	79.0	6353.291162252426
120	171.42859	31.570362	211.31143	60.526783	500.0	40.611633	11.454779	55.387074	-7.8911076	2420000	5.464554e-08	15.947082	-0.018075012	-1.265049	-0.36358118	0.0069098757	0.09535	79.0	6405.69255566597
121	173.18968	27.736538	212.90155	77.66707	500.0	39.80528	12.394365	55.60309	-8.4590645	2440000	5.3071975e-08	16.012453	-0.016812755	-0.77794075	-0.36374894	0.006536586	0.09285	79.0	6458.1618275642395
122	174.6182	16.906332	201.45346	129.35835	500.0	40.33906	10.404996	54.66309	-8.445415	2460000	3.7384034e-08	13.557953	-0.017397199	-0.39026546	-0.363819	0.006395351	0.08845	79.0	6510.160541296005
123	178.99075	23.73934	207.15402	94.286125	500.0	41.20592	9.453641	54.576084	7.125694	2480000	-4.053116e-08	12.279018	-0.018089129	-0.43867588	-0.3637979	0.0072574723	0.0954	79.0	6562.33326792717
124	174.61296	25.765926	209.07521	76.89722	500.0	40.50995	11.043124	54.584263	-9.637669	2500000	7.581711e-09	14.023499	-0.017494569	-0.72331905	-0.36401945	0.008277524	0.08375	79.0	6614.546171426773
