Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
33	493.1105	95.95949	550.40216	89.19841	1000.0	49.55334	14.131388	63.8077	-4.0568533	680000	1.6784668e-08	11.532414	-0.015287263	-2.7172804	-0.20096517	0.0056640143	0.0889	79.0	1746.8102142810822
34	403.52512	191.27055	565.67377	55.179703	1000.0	41.886467	22.836147	64.20846	-4.5056434	700000	1.0204316e-08	20.692049	-0.017377106	-1.405201	-0.20118456	0.008787102	0.097	79.0	1798.1973054409027
35	498.517	36.272278	547.2469	397.4869	1000.0	51.197712	11.086016	63.83449	-2.071106	720000	1.6117095e-08	13.343195	-0.016844174	-1.6018639	-0.20114101	0.005186837	0.08745	79.0	1848.9183118343353
36	476.9406	94.57879	559.00336	101.905	1000.0	49.15758	14.660353	64.01256	-4.63967	740000	-1.3303756e-08	15.0636	-0.016934766	-0.5015888	-0.20180885	0.0076057427	0.0978	79.0	1899.857259273529
37	429.03973	159.3405	550.60565	72.91761	1000.0	43.684322	19.966784	64.20823	-4.471326	760000	2.193451e-08	18.667772	-0.016391417	-1.9892445	-0.20219709	0.006360377	0.0975	79.0	1950.7162911891937
38	421.3391	142.5797	564.67395	87.77338	1000.0	43.97194	19.010893	64.02774	-3.9580886	780000	-1.27792354e-08	21.484291	-0.017889682	-1.4193401	-0.20253983	0.006514168	0.09965	79.0	2001.5512211322784
39	403.89798	186.13893	564.5103	52.834103	1000.0	41.22265	21.498158	63.527782	-4.300577	800000	2.2315978e-08	25.690603	-0.016432246	-2.413231	-0.20317985	0.0060917204	0.08225	79.0	2053.054131746292
40	500.11172	93.16101	565.0004	114.72382	1000.0	50.151478	14.510937	64.219444	-3.85617	820000	1.2207031e-08	12.874343	-0.016903652	-2.9320526	-0.20381379	0.006416053	0.08765	79.0	2104.193812608719
41	456.6347	123.19314	565.8145	80.63722	1000.0	47.07433	17.292078	64.067	-3.726677	840000	3.6430357e-08	18.435171	-0.01590714	-0.72324944	-0.20480803	0.0055285683	0.07765	79.0	2155.007249355316
42	453.75958	148.88863	541.4482	51.59894	1000.0	46.137	18.427351	63.959846	-4.5681195	860000	-2.7275085e-08	12.974586	-0.017694972	-0.48044014	-0.20500374	0.0077094957	0.09425	79.0	2205.6980290412903
43	434.28262	132.00038	553.54456	137.34914	1000.0	45.05818	18.945354	64.22391	-3.4842544	880000	-2.1505356e-08	20.51642	-0.01731637	-1.7965641	-0.20549583	0.007499379	0.10025	79.0	2256.9741101264954
44	482.95575	91.52224	573.4958	115.729805	1000.0	49.045105	13.730581	63.568554	-3.5530736	900000	-4.577637e-09	14.105575	-0.016741501	-0.9904938	-0.20591165	0.007379263	0.09225	79.0	2307.9107496738434
45	483.60938	94.26442	563.94934	135.68974	1000.0	49.665794	14.434433	63.7529	-4.171946	920000	9.155274e-09	14.370636	-0.017146772	-0.45067024	-0.20624244	0.009192913	0.09625	79.0	2359.3536927700043
46	478.25513	125.49619	578.28625	62.756775	1000.0	48.499264	16.820238	64.07007	-4.605526	940000	-2.48909e-08	13.9137	-0.017489558	-0.36262226	-0.20658867	0.0070628175	0.09715	79.0	2410.5759270191193
47	485.43106	80.19179	560.1493	226.25731	1000.0	49.88882	14.640529	64.04335	-4.002522	960000	-5.340576e-09	16.374987	-0.018429168	-0.92434883	-0.20715596	0.0081802625	0.0976	79.0	2462.1262831687927
48	488.04596	98.95907	575.04944	122.16594	1000.0	50.430374	13.696003	64.20089	-3.864415	980000	-1.6403199e-08	21.487957	-0.016396921	-1.7919865	-0.20753412	0.00631589	0.0866	79.0	2513.6972000598907
49	487.53116	89.31305	553.5803	140.27895	1000.0	50.03874	13.91461	64.154205	-1.7516222	1000000	-6.2942505e-09	17.783123	-0.016245667	-0.9769592	-0.20789708	0.006638263	0.0857	79.0	2566.5418286323547
50	460.85016	126.50632	557.8796	83.71607	1000.0	47.440308	17.093246	64.14093	-4.9568033	1020000	1.5735626e-08	21.772474	-0.017246418	-1.2736702	-0.20892404	0.0053647463	0.092	79.0	2618.853605031967
51	427.36734	162.21529	559.08527	46.396343	1000.0	43.4587	20.547712	64.00814	-4.544524	1040000	-9.6559525e-09	25.792109	-0.016555224	-1.0688744	-0.2089341	0.0058990824	0.09975	79.0	2671.713682413101
52	435.48267	137.9132	559.5401	65.74887	1000.0	44.01777	19.156727	64.08551	-3.1058362	1060000	-8.535385e-09	20.79504	-0.017056981	-0.76758003	-0.2089844	0.0066614053	0.1035	79.0	2724.1594631671906
53	418.83267	156.69908	541.79254	78.799065	1000.0	43.627464	20.050476	64.11802	-3.893605	1080000	-1.7166137e-09	20.847467	-0.016215496	-1.1320305	-0.20940357	0.0069285296	0.0965	79.0	2776.983206510544
54	460.6812	120.04264	544.1642	111.63073	1000.0	46.634808	16.416794	63.76531	-4.370107	1100000	-1.1539459e-08	17.272594	-0.017162792	-2.129529	-0.20982212	0.0068449187	0.0865	79.0	2829.822956085205
55	510.19672	23.86457	569.7093	459.28705	1000.0	52.28059	9.267865	64.11033	16.667227	1120000	-4.2724608e-08	7.607067	-0.015153835	-0.53803253	-0.21055557	0.0062085306	0.07495	79.0	2881.5660700798035
56	468.40912	125.39146	558.2103	79.61441	1000.0	48.105164	16.766891	64.15436	-3.2560258	1140000	-8.392334e-09	13.362349	-0.018028762	-0.36039734	-0.21110924	0.0063159605	0.0977	79.0	2932.773816347122
57	469.11304	131.72015	553.4621	45.95436	1000.0	48.34748	16.290258	64.165596	-2.9577496	1160000	1.3637543e-08	12.522463	-0.017258715	-0.43743324	-0.21125358	0.0070083234	0.08715	79.0	2984.0207097530365
58	467.02637	115.54408	549.0351	57.29918	1000.0	48.04237	16.687853	64.116005	-3.6599464	1180000	-3.051758e-08	20.896244	-0.01720039	-1.0128059	-0.21168819	0.0075957617	0.0846	79.0	3036.771361351013
59	457.2964	126.99159	559.64856	52.579582	1000.0	47.429237	16.518597	63.820637	-4.360418	1200000	2.708435e-08	16.10225	-0.016756121	-0.89961433	-0.21182014	0.0063808956	0.0841	79.0	3088.747843027115
60	470.204	129.72696	574.05316	88.89936	1000.0	47.450928	16.947702	63.760605	-3.309521	1220000	1.1539459e-08	17.485836	-0.016293718	-1.1648788	-0.2122996	0.00731903	0.0833	79.0	3139.908675432205
61	452.2646	160.71954	570.338	45.303955	1000.0	45.877327	19.03469	64.24929	-4.5168114	1240000	3.8146974e-09	14.253989	-0.01630452	-1.2608061	-0.21289785	0.0056454837	0.0914	79.0	3192.369563102722
62	496.96616	47.479774	542.5454	316.19934	1000.0	51.58114	11.79546	64.3192	-2.1023424	1260000	-3.2424927e-09	13.660036	-0.016926521	-0.84750843	-0.2132906	0.0074853864	0.09505	79.0	3243.3096644878387
63	475.1871	82.66537	536.7142	148.81161	1000.0	49.897255	13.22988	64.09528	-3.6155634	1280000	2.7656555e-09	11.9816675	-0.017832862	-0.9563198	-0.21375254	0.007687663	0.09155	79.0	3295.494465827942
64	462.62875	133.93887	546.26514	41.205307	1000.0	47.52966	16.67186	63.541267	-4.514872	1300000	-1.4996528e-08	15.252703	-0.015709136	-0.35224915	-0.2143661	0.006232039	0.09315	79.0	3348.0513184070587
65	453.28726	101.542885	550.6643	130.17867	1000.0	46.57385	16.628807	64.1814	-4.5209966	1320000	-1.7166137e-08	22.812414	-0.017818231	-1.4065895	-0.21448587	0.0064196084	0.09665	79.0	3400.580197095871
66	461.86786	133.12541	531.7548	42.537025	1000.0	47.167328	16.785044	63.613094	-4.4893403	1340000	1.9407272e-08	17.558104	-0.016767172	-2.0547237	-0.21450396	0.007345884	0.09235	79.0	3453.088454246521
67	425.14722	142.69983	546.0826	123.36045	1000.0	44.09482	19.741688	63.830864	-3.667803	1360000	6.866455e-09	20.861753	-0.017807575	-1.3037758	-0.2149762	0.00610619	0.10125	79.0	3504.73260140419
68	491.82333	64.67673	554.95667	242.83226	1000.0	50.157364	11.93303	64.053635	1.1729407	1380000	1.0681152e-08	14.4252205	-0.016097447	-1.3483362	-0.21519226	0.006820761	0.084	79.0	3557.555650472641
69	440.13403	145.43716	539.6359	-21.294964	1000.0	46.69379	17.707478	64.05178	-5.1524324	1400000	-2.861023e-09	18.750687	-0.017395705	-1.9573307	-0.21582213	0.0066593774	0.09205	79.0	3610.6026027202606
70	504.5167	37.758644	563.4085	405.25946	1000.0	51.121906	10.189462	63.79404	8.439031	1420000	1.2350083e-08	14.154564	-0.016293874	-2.6113377	-0.21632855	0.008634769	0.08495	79.0	3664.0153625011444
71	496.8255	47.550396	553.69696	346.0645	1000.0	51.66414	11.193492	64.07217	-1.6839538	1440000	-1.6736985e-08	15.148089	-0.018346125	-0.7775488	-0.21683511	0.007695638	0.09825	79.0	3716.7515499591827
72	487.70645	96.53894	577.967	121.88461	1000.0	50.21461	14.963695	64.170044	-3.7004669	1460000	3.7670134e-09	12.742489	-0.017002061	-1.0194435	-0.21714815	0.0064062807	0.07885	79.0	3768.9966020584106
73	451.98077	154.71518	574.223	42.447594	1000.0	46.275494	18.830402	64.136986	-4.854916	1480000	-3.0994416e-09	15.624933	-0.016285889	-1.252986	-0.21784033	0.0065653366	0.09175	79.0	3821.4413652420044
74	465.60944	109.515495	559.50397	64.16579	1000.0	48.096474	14.832018	64.36253	-3.4491394	1500000	-1.4591217e-08	15.816661	-0.01661635	-1.0230064	-0.21804126	0.0072808587	0.09155	79.0	3873.5933752059937
75	511.78253	22.512749	548.97925	470.7913	1000.0	52.01535	10.363358	63.89292	7.5230923	1520000	-1.3494492e-08	10.693996	-0.017525287	-1.8862886	-0.2188014	0.0077101775	0.0994	79.0	3925.9286348819733
76	494.53998	27.153738	529.9478	453.42813	1000.0	52.23776	9.605134	64.39192	17.98076	1540000	1.2969971e-08	9.632368	-0.016748132	-0.5896826	-0.21908246	0.0056548757	0.08995	79.0	3978.2506375312805
77	436.66217	155.62816	551.1063	68.820404	1000.0	45.18231	18.922848	63.767273	-3.4352357	1560000	-1.5735626e-08	23.27272	-0.018030122	-2.2917194	-0.21966745	0.00833651	0.09495	79.0	4031.646973848343
78	491.68292	63.51668	554.637	283.29895	1000.0	50.256714	13.074981	64.297356	-1.8443868	1580000	-2.3460387e-08	13.25585	-0.017633455	-1.1634045	-0.21993344	0.00661844	0.087	79.0	4086.3960659503937
79	474.60498	104.292915	553.35736	118.41206	1000.0	48.741573	15.853697	64.15254	-3.0920968	1600000	5.4359437e-09	18.312244	-0.017779421	-0.7378502	-0.22004107	0.006975145	0.0936	79.0	4141.507258653641
80	404.80927	181.26648	543.3379	66.01927	1000.0	41.363983	21.52171	63.793816	-4.0692163	1620000	-3.7193297e-09	22.515991	-0.016006453	-3.1713562	-0.22004323	0.0061322837	0.0958	79.0	4195.972280740738
81	461.79395	128.11615	556.00104	57.108707	1000.0	46.841606	17.19883	64.01157	-3.4139	1640000	2.1100044e-08	23.5377	-0.016942378	-3.3736343	-0.2198985	0.008750498	0.0933	79.0	4250.199516296387
82	412.70303	169.36038	561.0374	64.61094	1000.0	42.576458	21.596592	64.182526	-7.1759453	1660000	1.7166137e-09	19.546421	-0.016430043	-1.7039261	-0.22041664	0.0069615534	0.09225	79.0	4303.648832559586
83	485.01913	58.28098	564.5237	331.49097	1000.0	49.65568	14.157936	64.07282	-4.516559	1680000	-3.3807755e-08	19.661892	-0.017153917	-2.1568413	-0.22056632	0.008628046	0.09135	79.0	4356.300278186798
84	431.205	146.55923	573.8542	73.08013	1000.0	43.96409	18.926472	64.06101	-3.7340608	1700000	-8.5830685e-09	23.5619	-0.016998954	-4.02129	-0.22088924	0.0087898495	0.0942	79.0	4408.890941858292
85	493.0703	66.24198	559.22174	236.21616	1000.0	50.000256	12.51742	63.91456	1.5216041	1720000	5.1498414e-09	13.714029	-0.016925687	-2.1111355	-0.22135347	0.0074283723	0.0877	79.0	4461.729997873306
86	477.55087	78.59176	551.0687	257.29858	1000.0	49.25378	15.637557	64.32879	-3.4009998	1740000	-4.5108795e-08	25.584335	-0.018310174	-2.9283848	-0.22164398	0.007185662	0.0884	79.0	4516.135564088821
87	492.75275	83.052475	583.06305	157.53864	1000.0	50.159023	13.152633	64.14228	-3.2611809	1760000	3.8194656e-08	15.305636	-0.016210586	-1.601552	-0.2220271	0.006460388	0.09305	79.0	4569.27996468544
88	441.8017	133.61852	530.2673	65.43365	1000.0	45.854668	17.930576	63.926094	-6.0959244	1780000	7.4386595e-09	20.037651	-0.017053345	-1.3896961	-0.22238825	0.0076300316	0.09665	79.0	4624.074962854385
89	459.62222	125.95651	552.5958	67.98385	1000.0	47.213776	16.569624	64.185616	-4.999505	1800000	1.6260147e-08	17.138617	-0.017576085	-0.61961937	-0.22311023	0.0069984505	0.09615	79.0	4677.817974805832
90	472.2307	105.78654	592.97534	144.95088	1000.0	48.32169	15.917425	64.19574	-3.2799058	1820000	1.33991245e-08	18.18733	-0.016982848	-1.4029121	-0.2232602	0.0076484396	0.09495	79.0	4730.833682537079
91	451.9499	130.64139	560.07294	74.232414	1000.0	47.089783	16.430641	64.167465	-5.778315	1840000	9.155274e-09	18.990269	-0.01760566	-1.6081524	-0.2236896	0.0070395437	0.08705	79.0	4784.08394742012
92	461.67343	114.82607	566.5257	121.908775	1000.0	47.44219	16.547958	63.884686	-4.3296227	1860000	4.386902e-09	14.552159	-0.016496947	-0.32404327	-0.2242121	0.0064599244	0.0944	79.0	4837.505775690079
93	457.9536	150.57544	552.1756	-24.551176	1000.0	46.67133	18.303518	63.862843	-4.5264583	1880000	-1.8024444e-08	22.04134	-0.018157965	-1.2303772	-0.22462377	0.007833798	0.09685	79.0	4891.244070529938
94	472.96915	96.06942	544.86523	108.57614	1000.0	49.4432	15.023609	64.13061	-4.004833	1900000	-2.5081635e-08	16.954819	-0.016079644	-0.8372822	-0.22491862	0.005164901	0.0869	79.0	4945.67583823204
95	465.44696	107.17442	548.1013	60.321762	1000.0	47.896637	16.631521	63.916653	-5.40932	1920000	-4.2676927e-08	18.48618	-0.016201697	-1.0629215	-0.22529039	0.007055307	0.09125	79.0	4998.842290639877
96	473.56683	102.377815	571.7441	70.60391	1000.0	49.235104	14.387304	64.161896	-2.8056972	1940000	-2.9468536e-08	16.278667	-0.017315738	-0.5742283	-0.22555685	0.0064684087	0.09285	79.0	5051.311230897903
97	511.89276	38.05185	549.7835	372.33194	1000.0	51.734074	10.942678	64.13791	-0.38797945	1960000	-1.1444092e-09	13.877404	-0.01838648	-2.6221895	-0.22617519	0.008500684	0.0997	79.0	5104.132427215576
98	487.12946	93.805954	557.2786	157.1641	1000.0	50.220253	14.74794	64.31743	-2.6422815	1980000	-1.7738342e-08	17.233255	-0.018690333	-3.1707582	-0.2262996	0.0062472722	0.08745	79.0	5159.244149923325
99	474.45932	111.07023	539.3783	130.56078	1000.0	49.130783	15.55329	64.05553	-2.9008434	2000000	3.4713747e-08	14.493063	-0.017088927	-1.5001211	-0.22665635	0.0052443	0.08015	79.0	5213.968728542328
100	481.72528	105.10964	557.851	65.97946	1000.0	49.681236	14.854985	64.018814	-4.269088	2020000	-2.450943e-08	13.864622	-0.016975492	-0.41900635	-0.2272082	0.008013431	0.09595	79.0	5268.2437353134155
101	465.46964	121.114334	574.0765	41.084343	1000.0	48.438675	16.332418	64.31565	-4.8821673	2040000	1.5068053e-08	18.423313	-0.016174862	-0.910429	-0.22779225	0.0056330767	0.0824	79.0	5321.430638551712
102	503.68008	45.83925	573.8543	398.83844	1000.0	50.765076	13.044155	64.34562	-5.938257	2060000	-2.0980835e-09	20.426228	-0.016190497	-2.514019	-0.22795637	0.0074774786	0.0838	79.0	5374.512057304382
103	448.46298	154.30785	583.2237	-44.463367	1000.0	46.787113	19.107832	64.24922	-7.5041327	2080000	1.3160705e-08	20.240393	-0.017726772	-1.3112907	-0.22786823	0.0061927517	0.08625	79.0	5428.023188591003
104	460.88876	98.32773	550.7241	201.23677	1000.0	47.545116	15.629085	64.3714	-4.8902783	2100000	3.1471252e-09	22.372938	-0.0170514	-1.390564	-0.22823948	0.007821865	0.09935	79.0	5481.503527164459
105	489.0778	78.56104	543.7133	157.10025	1000.0	50.238728	12.738794	63.72423	-2.6866055	2120000	7.6293943e-10	12.29469	-0.015694486	-1.5674763	-0.22869064	0.006992475	0.0811	79.0	5534.772918224335
106	462.85504	117.08462	555.8753	70.65831	1000.0	47.91223	16.910624	64.33681	-5.513013	2140000	7.05719e-09	21.804003	-0.016931444	-1.8846207	-0.2291534	0.0058485684	0.0946	79.0	5588.10630106926
107	486.01807	57.4649	559.6395	338.40298	1000.0	50.03761	13.360406	64.29708	-5.787015	2160000	1.411438e-08	20.334152	-0.017733917	-1.0043545	-0.22922723	0.0074988427	0.0981	79.0	5641.281979084015
108	459.53326	106.0842	550.96857	124.94193	1000.0	48.14184	14.261582	64.1709	-1.5281749	2180000	1.4305114e-08	13.094846	-0.015929101	-1.2710276	-0.22931774	0.0060801925	0.08035	79.0	5694.766333580017
109	497.58554	39.156124	566.72766	402.78018	1000.0	51.278206	9.830551	64.14649	6.719878	2200000	-1.8787384e-08	12.693811	-0.016817164	-1.6390743	-0.22946887	0.0067405184	0.07945	79.0	5748.200621366501
110	502.10773	31.622604	572.4225	438.3591	1000.0	51.849014	9.916761	64.12882	3.0778537	2220000	3.0326845e-08	11.418157	-0.017196078	-0.42335224	-0.22988659	0.0068578445	0.085	79.0	5801.399265050888
111	467.68124	87.3267	546.0425	197.00041	1000.0	49.729076	13.298169	64.1216	-1.7604263	2240000	-8.201599e-09	21.412022	-0.017928686	-3.5788555	-0.23058131	0.007545765	0.09085	79.0	5854.767454147339
112	495.08252	56.372555	575.0123	368.52716	1000.0	50.051876	13.665143	64.2036	-5.959907	2260000	-8.916855e-09	23.87937	-0.017001336	-1.3273544	-0.23078682	0.006952943	0.08915	79.0	5908.956831455231
113	468.54776	127.24312	555.44116	95.785355	1000.0	48.072308	16.570713	64.26081	-3.8739007	2280000	1.0490417e-08	18.95468	-0.01769216	-1.303688	-0.23110387	0.0071765413	0.09785	79.0	5964.322608232498
114	464.36102	99.07424	576.051	104.53271	1000.0	48.655167	15.5620365	64.128426	-5.796734	2300000	-1.5640259e-08	25.329964	-0.015984012	-1.1233082	-0.23131792	0.007655832	0.08785	79.0	6019.562406778336
115	504.3598	26.462313	547.14294	452.5152	1000.0	51.76783	10.911349	64.22111	-4.7419634	2320000	1.2683868e-08	12.498598	-0.016193008	-1.7902851	-0.23166314	0.005794403	0.07845	79.0	6074.826560020447
116	480.69318	106.64769	546.3939	45.870056	1000.0	49.96804	14.736993	64.383644	-3.7991884	2340000	1.9836426e-08	19.57838	-0.016733263	-1.0757084	-0.23231149	0.007010178	0.09415	79.0	6130.1076538562775
117	481.68936	106.438896	560.9646	47.493484	1000.0	49.11369	15.691266	64.25929	-5.160195	2360000	2.2625922e-08	17.639284	-0.017217925	-0.5902157	-0.23258539	0.0070757745	0.0906	79.0	6185.919501781464
118	486.3543	95.07201	563.5698	87.2731	1000.0	50.42807	14.281333	64.13226	-3.6176906	2380000	2.142191e-08	14.185427	-0.01658932	-0.5628891	-0.23281986	0.00552594	0.08385	79.0	6239.675090789795
119	505.98306	33.064625	550.1613	425.666	1000.0	52.250694	10.358114	64.443054	-0.6931209	2400000	-1.9788742e-09	11.713169	-0.01648186	-0.79426765	-0.23351696	0.0065438547	0.08695	79.0	6293.923429250717
120	452.33466	117.054886	550.44476	99.083755	1000.0	47.86412	16.5674	64.292	-3.1269166	2420000	-3.528595e-08	21.706732	-0.01738955	-2.2990513	-0.234028	0.0070727495	0.09445	79.0	6346.9236969947815
121	426.7416	154.3792	560.8615	53.681232	1000.0	43.994373	19.578592	63.9937	-3.6646996	2440000	-6.1035155e-09	18.997303	-0.016850226	-1.2227955	-0.23448455	0.0068615447	0.0932	79.0	6399.834151268005
122	477.75253	105.59217	570.3311	43.73899	1000.0	48.955406	15.227181	64.28793	-4.8919067	2460000	-1.6784668e-08	16.381641	-0.01686431	-2.1484394	-0.23434202	0.007975	0.09285	79.0	6452.662186861038
