Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
17	358.16727	30.567532	383.69913	258.11804	1000.0	35.10956	11.854709	55.173847	-0.65237635	360000	2.0599366e-08	17.01919	-0.0201006	-0.7077408	-0.6286895	0.007823193	0.10425	79.0	1005.7424788475037
18	347.6137	34.71319	387.4954	231.58221	1000.0	34.26605	12.891733	54.43811	-1.7863722	380000	-5.493164e-08	15.010541	-0.021417256	-0.6399193	-0.62920773	0.009298799	0.1182	79.0	1061.36381316185
19	287.76056	116.18122	390.39944	-20.35181	1000.0	29.610044	16.104694	54.88652	-11.370213	400000	-1.4686584e-08	29.47721	-0.021421317	-3.4824924	-0.6295585	0.008379999	0.11335	79.0	1117.3304104804993
20	330.58136	57.54428	392.47397	208.31018	1000.0	32.2124	13.551626	53.34188	-5.8801537	420000	5.0544737e-09	25.779854	-0.020996435	-1.514679	-0.6300534	0.0074316706	0.11645	79.0	1172.023675441742
21	329.92438	75.2757	400.10477	102.83385	1000.0	32.166973	14.130894	53.647484	-7.6042905	440000	8.916855e-09	21.218102	-0.020731574	-0.71336174	-0.63076204	0.009135875	0.1107	79.0	1227.1191520690918
22	322.6054	98.74624	383.7096	26.593319	1000.0	31.547062	14.658467	53.29493	-9.259405	460000	-2.9563903e-08	22.489716	-0.01960176	-0.4824028	-0.6316078	0.008825666	0.11335	79.0	1282.293752193451
23	307.84225	73.36082	393.9188	64.704796	1000.0	30.863731	14.7037525	53.049282	-8.508534	480000	-7.252693e-08	31.892557	-0.020217098	-1.5065784	-0.63203335	0.008435753	0.11655	79.0	1336.8598430156708
24	335.14215	75.92703	399.15375	44.047268	1000.0	31.833704	13.215351	52.26164	-8.499641	500000	-5.5122374e-08	19.161396	-0.02066943	-1.3949661	-0.63269275	0.008565525	0.1097	79.0	1392.4868619441986
25	288.09137	106.71269	377.61835	19.84769	1000.0	29.438284	15.754416	53.92738	-9.247652	520000	-4.005432e-08	25.9423	-0.020989116	-1.9798031	-0.632848	0.009193562	0.1084	79.0	1448.1180293560028
26	331.83966	71.814644	398.3192	65.9644	1000.0	32.3393	11.984637	53.41583	-9.691018	540000	-3.223419e-08	19.704224	-0.020805439	-0.9515705	-0.6335358	0.009167684	0.1072	79.0	1503.9208555221558
27	308.10168	80.05476	387.40958	15.894168	1000.0	30.9725	14.94597	53.304085	-9.796374	560000	6.122589e-08	23.544764	-0.019741487	-1.5732288	-0.6340066	0.007773468	0.10335	79.0	1559.873345375061
28	354.823	51.357346	405.51263	201.7693	1000.0	33.578327	11.548147	53.431103	0.15200895	580000	-1.7738342e-08	21.643705	-0.020019658	-2.807331	-0.63414097	0.008711621	0.10455	79.0	1615.372730255127
29	339.0395	42.288677	387.99146	224.048	1000.0	33.81057	12.373987	54.67579	0.41178453	600000	1.0299683e-08	17.11778	-0.019809902	-0.7812748	-0.634595	0.006584371	0.104	79.0	1671.3846085071564
30	313.89532	66.44117	386.83917	129.40277	1000.0	31.945803	13.166796	52.945526	-7.3044453	620000	2.2315978e-08	24.265638	-0.021852784	-1.6793251	-0.6351008	0.009144066	0.11555	79.0	1727.25976395607
31	324.33527	83.44598	402.93384	33.139668	1000.0	31.346785	13.919635	53.142162	-9.769443	640000	2.7179718e-08	20.574162	-0.020191807	-0.9357586	-0.63539153	0.0082845865	0.1036	79.0	1783.9144794940948
32	323.34537	93.352554	398.29895	57.324814	1000.0	31.469793	14.174626	53.52249	-9.310164	660000	5.531311e-09	18.977823	-0.019965515	-0.6314087	-0.63607854	0.008208366	0.1075	79.0	1840.069311618805
33	314.9871	62.899582	378.99808	92.01891	1000.0	32.41013	11.701489	53.245537	2.315825	680000	-5.8412553e-08	27.20458	-0.019718623	-1.6909027	-0.6364754	0.008185898	0.10495	79.0	1896.1581890583038
34	320.43283	93.357735	411.74857	5.185362	1000.0	30.236172	15.700391	53.95099	-10.833041	700000	-1.8882751e-08	19.762793	-0.021747	-1.9770088	-0.636972	0.009955194	0.12395	79.0	1951.9667029380798
35	335.90308	51.707985	391.8056	237.96275	1000.0	33.346462	12.669176	53.808613	0.94158214	720000	4.386902e-09	22.445835	-0.020614538	-0.78624153	-0.63727033	0.007306645	0.10695	79.0	2007.7511484622955
36	329.97632	47.84226	390.27396	159.44954	1000.0	32.94934	12.063104	54.64627	-7.274261	740000	-9.059906e-09	22.404493	-0.020844504	-1.4200974	-0.6378172	0.009578395	0.1186	79.0	2062.5115871429443
37	313.9666	76.52571	393.21362	118.49386	1000.0	31.530975	13.637292	52.735394	-7.1691337	760000	-8.106232e-09	24.485126	-0.020105956	-0.52100945	-0.6378507	0.007813365	0.10565	79.0	2116.8256266117096
38	322.34448	102.74463	401.43878	28.006643	1000.0	31.404863	14.488612	52.312675	-10.846788	780000	4.0102005e-08	21.364872	-0.021241073	-0.86411667	-0.6381991	0.0066538225	0.11355	79.0	2170.594118833542
39	325.1705	58.002228	399.62708	201.93227	1000.0	32.668587	12.187237	53.483227	-5.191256	800000	-2.861023e-10	23.89476	-0.020387817	-0.90083885	-0.6388951	0.00755091	0.10665	79.0	2224.679351568222
40	331.0661	49.952972	395.43015	221.15984	1000.0	32.0552	14.723737	53.306667	-7.0378103	820000	1.4638901e-08	19.472929	-0.019503055	-2.0344048	-0.639664	0.008136619	0.1078	79.0	2279.355652332306
41	329.0269	68.529366	396.27563	79.1145	1000.0	32.580303	12.921309	54.348846	-9.7555685	840000	-5.1546095e-08	22.085638	-0.019767325	-1.6532612	-0.6400887	0.007039174	0.10775	79.0	2334.1421020030975
42	348.05237	17.53471	374.01907	304.55377	1000.0	34.008366	12.0772085	52.71506	-2.4615498	860000	8.678437e-09	16.505722	-0.019921731	-1.7304001	-0.6405437	0.0070474753	0.09995	79.0	2388.511603116989
43	347.15527	40.78814	407.46268	270.78192	1000.0	34.247936	10.341197	52.633804	-4.0093503	880000	-2.5749207e-08	18.525034	-0.020436084	-2.1355972	-0.64060056	0.008687253	0.1017	79.0	2442.857851743698
44	344.29797	31.082575	387.93674	274.27203	1000.0	34.652866	9.817223	52.52757	0.019921243	900000	-3.1280518e-08	17.793016	-0.019596225	-0.7772541	-0.6409486	0.0076907584	0.10405	79.0	2496.687741279602
45	326.63712	68.56667	389.24408	54.431778	1000.0	32.836185	12.464979	53.196693	-7.493773	920000	3.9291383e-08	20.423431	-0.020193834	-0.45215416	-0.641123	0.008957028	0.1091	79.0	2550.8561367988586
46	319.6937	59.327213	387.89365	191.46085	1000.0	31.66579	13.840909	52.122143	-5.464992	940000	2.193451e-08	20.960035	-0.020820037	-0.79771614	-0.64146197	0.008116167	0.11525	79.0	2605.204010486603
47	328.23703	74.30686	413.51825	91.87934	1000.0	31.877928	13.760398	53.763454	-6.9061685	960000	-3.0708314e-08	21.829802	-0.020439584	-0.90721893	-0.64169896	0.00874052	0.11145	79.0	2659.406316280365
48	340.71832	52.127678	393.51926	202.9822	1000.0	33.675583	12.183903	54.494473	-5.593918	980000	-6.7710877e-09	16.52211	-0.019806739	-0.42264557	-0.6416708	0.0069567147	0.11065	79.0	2713.7650816440582
49	320.8106	79.95258	390.20197	51.09574	1000.0	32.2639	12.995696	53.240482	-7.126903	1000000	-6.7710877e-09	23.675043	-0.020522166	-1.2417717	-0.6419981	0.0069744936	0.10535	79.0	2767.9492568969727
50	352.56064	44.699966	399.1816	221.50917	1000.0	34.234264	11.2496	53.25458	-1.7739459	1020000	-3.2901763e-08	16.911648	-0.019986706	-0.8369522	-0.6423706	0.007645711	0.0993	79.0	2821.563467025757
51	350.35403	65.13675	418.6103	103.99002	1000.0	34.147522	13.687348	54.768948	-14.51963	1040000	1.14917755e-08	19.053595	-0.020826828	-0.71748924	-0.64292866	0.008542925	0.11435	79.0	2875.549911737442
52	329.18073	74.19046	392.43292	47.101246	1000.0	33.585934	13.550821	54.482967	-9.893412	1060000	2.1076202e-08	19.49761	-0.020106487	-1.6749058	-0.6436535	0.0073724496	0.1111	79.0	2929.4931972026825
53	351.47003	37.86681	397.91122	253.37088	1000.0	34.6559	10.908305	53.8317	-4.395446	1080000	-1.5354157e-08	19.226187	-0.020093314	-0.741272	-0.6438832	0.0078033553	0.0996	79.0	2983.272366285324
54	331.27896	70.66373	408.86072	125.816765	1000.0	33.70809	11.709092	52.686596	-7.1572785	1100000	-3.519058e-08	24.09055	-0.019182293	-1.3300381	-0.64427906	0.0061876313	0.10255	79.0	3037.321478366852
55	325.4678	62.29453	398.7159	194.17921	1000.0	32.61576	13.096563	53.60563	-5.1337185	1120000	-2.1362304e-08	24.377161	-0.020285657	-1.104332	-0.6445985	0.0075471886	0.1117	79.0	3091.859743118286
56	340.83853	51.750805	399.65744	189.6628	1000.0	33.421207	12.259433	51.63905	-4.9863715	1140000	-3.871918e-08	21.182243	-0.019938847	-0.94739914	-0.6451902	0.007161789	0.1102	79.0	3146.286459207535
57	353.8185	44.0113	395.9325	231.98962	1000.0	35.310474	9.661078	52.91837	4.6905127	1160000	-3.1232833e-08	18.623169	-0.020384656	-1.1662178	-0.6458742	0.009205094	0.10525	79.0	3200.8688519001007
58	300.85596	105.623276	396.46323	36.734238	1000.0	30.605122	16.13195	54.73731	-8.629837	1180000	1.5068053e-08	27.03217	-0.020040585	-2.605503	-0.6464138	0.007751249	0.1125	79.0	3255.083173751831
59	345.9677	51.824184	420.9252	210.66023	1000.0	34.038975	11.388958	53.94972	-5.1638575	1200000	-2.0885468e-08	23.049194	-0.020618837	-1.5472202	-0.6461227	0.009246653	0.1043	79.0	3310.4509468078613
60	313.7585	96.95173	402.5632	45.9268	1000.0	32.536564	13.698109	53.52585	-8.213725	1220000	-4.8589705e-08	23.898245	-0.020947307	-1.9579239	-0.6463814	0.009805889	0.11285	79.0	3366.5943760871887
61	324.00122	112.92597	422.7582	46.775013	1000.0	31.314545	15.961538	52.86274	-10.999922	1240000	-5.340576e-09	19.729292	-0.021499384	-1.0312195	-0.6464072	0.008150451	0.1196	79.0	3422.430832386017
62	318.02936	97.09997	405.78333	89.12988	1000.0	32.78494	14.495714	53.65768	-8.070111	1260000	3.6239625e-09	29.410944	-0.019411998	-2.0417004	-0.64698124	0.008971753	0.1128	79.0	3477.908497095108
63	358.1003	51.363777	413.53952	246.58008	1000.0	34.951504	11.655441	53.162357	-4.9979444	1280000	3.0136107e-08	20.980684	-0.021515844	-3.5186615	-0.6472793	0.008886472	0.1135	79.0	3532.017237663269
64	347.98148	46.583057	403.44498	263.05142	1000.0	35.843887	10.137305	53.462807	1.3665857	1300000	-3.8146972e-08	22.530003	-0.020544393	-1.2904434	-0.6473655	0.008380914	0.10895	79.0	3585.8297832012177
65	343.68976	86.89817	414.39267	45.91739	1000.0	33.743355	13.266699	53.323914	-9.685307	1320000	2.6607513e-08	19.49443	-0.020275034	-1.2211609	-0.64760965	0.007094456	0.10235	79.0	3639.840138912201
66	364.65958	67.52089	415.5224	127.677925	1000.0	35.168446	12.951297	54.398315	-7.4062037	1340000	-3.490448e-08	22.328896	-0.020190578	-1.8157024	-0.6478715	0.006707457	0.113	79.0	3693.899138212204
67	360.42343	41.656185	409.27066	268.2295	1000.0	36.65591	11.062944	54.958282	-0.18824744	1360000	-8.630753e-09	17.91727	-0.01989965	-0.87470245	-0.6487422	0.008541756	0.10855	79.0	3747.749185562134
68	384.19205	33.7034	428.88904	274.73523	1000.0	37.27983	9.517715	53.260647	-2.1383243	1380000	3.9577483e-08	14.135637	-0.020791277	-1.8574572	-0.6494708	0.008711256	0.10965	79.0	3801.711869955063
69	352.5998	46.592583	406.83154	243.41942	1000.0	36.420452	12.374466	54.958454	-4.535985	1400000	5.6266785e-08	20.642445	-0.02052663	-3.5971737	-0.6501107	0.009637465	0.1116	79.0	3855.6997034549713
70	360.37634	61.17128	416.12515	126.65687	1000.0	36.24358	9.665824	53.376724	-0.69211113	1420000	-6.64711e-08	23.377415	-0.020010842	-2.9684029	-0.6503018	0.008086882	0.1005	79.0	3909.730108499527
71	355.0647	59.458942	415.70453	157.86113	1000.0	34.939163	12.64417	54.87144	-13.588004	1440000	1.7881394e-08	19.18738	-0.020142917	-1.8438358	-0.6503646	0.008774498	0.1057	79.0	3963.710219144821
72	335.30637	108.06158	428.61615	19.372734	1000.0	34.03774	15.542638	53.15328	-14.676707	1460000	-5.2833556e-08	19.793291	-0.019805364	-1.8080158	-0.65086484	0.009591413	0.1146	79.0	4017.393259048462
73	349.4083	91.80905	431.38016	72.32279	1000.0	34.915867	12.725277	53.668102	-8.580032	1480000	-3.6466123e-08	24.996876	-0.021445014	-0.9182453	-0.65103257	0.008667792	0.11	79.0	4070.6048622131348
74	345.42886	92.378586	416.83972	18.590319	1000.0	34.20768	13.668891	54.11647	-11.529283	1500000	-5.159378e-08	19.741413	-0.019747911	-0.5838566	-0.651596	0.006438363	0.0982	79.0	4124.106911659241
75	363.0578	55.038025	440.52087	272.72592	1000.0	35.860523	12.326832	54.53824	-5.56791	1520000	-1.3828277e-09	24.9052	-0.020388799	-1.6208668	-0.65200937	0.007261644	0.1162	79.0	4178.089740037918
76	343.40414	88.51676	422.46176	50.980015	1000.0	34.811962	13.647414	54.75311	-8.194869	1540000	-2.4223327e-08	22.118393	-0.020467652	-0.57967377	-0.652352	0.007325188	0.1093	79.0	4231.764219999313
77	362.79584	85.097275	420.56412	24.756203	1000.0	35.898457	12.370996	53.779144	-9.227581	1560000	3.8003922e-08	17.033155	-0.020588217	-0.5879955	-0.65274924	0.010472292	0.11325	79.0	4285.357656240463
78	371.2511	68.72205	434.99927	109.18209	1000.0	36.779594	12.256486	53.252197	-7.791153	1580000	2.245903e-08	14.986539	-0.019867754	-0.81168556	-0.6535336	0.007740891	0.10245	79.0	4339.3045217990875
79	343.08914	94.25218	413.3999	60.439075	1000.0	35.45944	13.469346	54.135666	-9.396833	1600000	6.861687e-08	18.980309	-0.020087883	-1.5260792	-0.65401775	0.007369377	0.1041	79.0	4393.12774181366
80	351.53568	65.73595	420.04895	158.18016	1000.0	35.74393	12.775236	54.348236	-14.627412	1620000	2.6988983e-08	24.356749	-0.021286929	-1.2800884	-0.654431	0.008212575	0.11395	79.0	4447.152575969696
81	345.36224	60.75713	412.48813	159.73895	1000.0	34.226974	13.197621	53.215263	-14.769994	1640000	-2.6512145e-08	21.939547	-0.020031746	-1.9145184	-0.6547117	0.00975234	0.11195	79.0	4500.963323354721
82	381.9668	50.12555	436.4795	246.96999	1000.0	37.678207	9.05964	52.421417	-3.2926688	1660000	-5.2452087e-10	18.743238	-0.020647554	-2.42762	-0.65518725	0.008296696	0.10445	79.0	4554.697967529297
83	345.8473	64.99097	430.84323	183.96796	1000.0	36.216274	11.731758	54.036304	-4.953613	1680000	-3.4332275e-09	26.638237	-0.020271035	-3.3596706	-0.6555651	0.0070314254	0.1108	79.0	4608.202595472336
84	347.26727	80.07297	417.65356	56.124138	1000.0	35.855194	10.703316	53.78514	-8.359145	1700000	-4.9257277e-08	31.888266	-0.020148389	-3.421835	-0.6553562	0.009102924	0.10395	79.0	4661.313715696335
85	352.65472	64.40195	412.9115	171.05885	1000.0	35.885292	10.541196	54.859726	-4.9386363	1720000	4.5871733e-08	23.578337	-0.022106946	-2.0230503	-0.65551114	0.007667997	0.1161	79.0	4714.728832244873
86	380.3366	42.475986	429.03134	271.50613	1000.0	37.882385	9.261907	54.42667	2.7010305	1740000	2.336502e-08	17.054548	-0.019616172	-1.8298407	-0.6554449	0.009188133	0.10435	79.0	4768.442942857742
87	361.93457	63.82957	426.0674	154.0775	1000.0	37.334507	10.676449	53.6994	-6.662715	1760000	8.411408e-08	20.655104	-0.020294048	-0.9282093	-0.655593	0.0063116457	0.10295	79.0	4821.830318927765
88	335.06903	80.71535	445.52225	67.855446	1000.0	34.075573	14.075197	53.16235	-8.879501	1780000	-2.0837783e-08	23.507624	-0.020560982	-1.1419334	-0.6560133	0.007657901	0.1129	79.0	4875.194631099701
89	378.2526	35.52299	422.9445	293.27386	1000.0	37.747173	9.775689	54.030914	-3.0900059	1800000	5.4836274e-08	18.260365	-0.02086084	-1.1904869	-0.6562298	0.008453742	0.10915	79.0	4928.48059797287
90	372.94513	55.807552	427.56528	196.82423	1000.0	37.968517	10.349151	53.55972	-5.806163	1820000	1.9073486e-10	17.800943	-0.018904196	-0.5602436	-0.6567523	0.008040964	0.0972	79.0	4981.775887489319
91	387.14447	49.417786	437.7371	224.62473	1000.0	38.407997	9.987113	53.568104	-4.29549	1840000	2.2888184e-08	16.041864	-0.021511635	-1.7763023	-0.6566425	0.007915004	0.1144	79.0	5035.344038963318
92	360.01984	81.66781	422.8626	58.623478	1000.0	37.572224	11.635758	54.68012	-7.472469	1860000	3.8433075e-08	18.50778	-0.020737803	-1.516079	-0.6567658	0.007817849	0.10485	79.0	5088.813394784927
93	360.8111	59.202778	422.91266	171.08627	1000.0	36.49957	11.220735	53.312016	-5.3589225	1880000	5.1021576e-08	18.377977	-0.01993245	-1.511488	-0.65702873	0.008851296	0.1116	79.0	5142.739819049835
94	365.56348	87.83803	447.1115	36.255306	1000.0	37.031784	11.936586	52.931293	-8.461168	1900000	9.2983243e-10	21.952038	-0.020121615	-1.5811272	-0.6570573	0.010181796	0.10545	79.0	5197.108852386475
95	356.42667	62.72474	426.39734	180.8754	1000.0	36.18485	13.090767	54.12922	-5.2822194	1920000	-4.606247e-08	21.162432	-0.02119146	-2.1487389	-0.65728486	0.007340694	0.11975	79.0	5250.395159006119
96	358.51898	92.143364	438.73065	8.829086	1000.0	35.7731	13.0665455	54.912384	-9.895383	1940000	-1.1520386e-07	19.917324	-0.02026339	-0.8720169	-0.6575263	0.009765059	0.11595	79.0	5303.888832569122
97	392.1846	23.954996	429.7835	340.7476	1000.0	39.16428	9.282859	53.494946	-1.3149335	1960000	-6.122589e-08	11.320721	-0.02054604	-0.9585943	-0.65820587	0.008694326	0.1105	79.0	5357.475151538849
98	354.10016	71.04221	419.5653	126.71708	1000.0	37.03692	11.984829	55.207047	-7.479705	1980000	3.376007e-08	23.066462	-0.02085668	-2.1616535	-0.6588133	0.0079791965	0.116	79.0	5411.227774143219
99	368.01837	78.50124	436.94168	69.60629	1000.0	36.80442	11.8567	54.195274	-8.965704	2000000	3.3950805e-08	20.594234	-0.019817524	-0.6894493	-0.6592692	0.0096275015	0.11195	79.0	5465.250410079956
100	366.4559	86.135735	435.57916	67.42732	1000.0	36.94237	12.645398	54.707848	-9.233143	2020000	-4.7779082e-08	18.296856	-0.019580597	-0.6284008	-0.65958565	0.008643929	0.10135	79.0	5519.060915708542
101	385.15863	54.78777	464.562	258.24945	1000.0	38.352024	11.198693	54.67263	-5.008206	2040000	-6.408691e-08	19.334797	-0.021023724	-0.8969097	-0.659676	0.0074238013	0.1088	79.0	5573.631782054901
102	352.01495	78.76481	442.21606	86.7283	1000.0	37.30974	11.222881	54.38178	-5.80373	2060000	2.5177002e-08	26.238268	-0.019494481	-3.931921	-0.6601976	0.008251353	0.10195	79.0	5628.123006343842
103	360.99786	113.18004	442.5525	28.225304	1000.0	35.291058	15.253549	54.077152	-9.562047	2080000	4.2629242e-08	19.004717	-0.020894798	-2.5388489	-0.6603785	0.008838927	0.11705	79.0	5682.662413358688
104	324.67328	115.27486	434.0768	44.71568	1000.0	32.979706	17.500372	55.54904	-8.974425	2100000	-1.41620635e-08	22.79725	-0.021242375	-1.6928291	-0.66045547	0.008826972	0.1145	79.0	5736.960441350937
105	340.1782	94.96749	434.09454	16.084883	1000.0	35.29476	13.361167	52.82358	-9.3296	2120000	6.5279e-08	22.762579	-0.018825034	-1.681591	-0.6602571	0.007870288	0.09655	79.0	5791.7039585113525
106	367.01816	70.007866	424.9259	178.91579	1000.0	36.504868	11.976882	53.836338	-6.130718	2140000	2.0885468e-08	15.602028	-0.020722244	-2.1103668	-0.6606425	0.0077415863	0.11425	79.0	5847.694445610046
107	378.0877	41.315273	437.5	293.2566	1000.0	38.34792	9.441394	53.06454	1.8058147	2160000	1.5583038e-07	14.78028	-0.021260288	-1.4306784	-0.66076535	0.008973942	0.11645	79.0	5903.128752708435
108	374.66965	43.875908	435.35617	296.46075	1000.0	38.187042	10.530519	54.068554	-4.300571	2180000	-2.5558471e-08	18.136946	-0.020342315	-1.535223	-0.6613229	0.008433378	0.10505	79.0	5957.697831869125
109	349.22232	105.18313	424.43033	41.436783	1000.0	35.87228	14.4624405	55.343113	-10.078684	2200000	-2.5749207e-09	18.863613	-0.02127285	-1.3705711	-0.66207594	0.008412283	0.11085	79.0	6012.359987735748
110	374.3767	60.289413	430.83795	147.73872	1000.0	38.157475	10.778183	53.21325	-5.585425	2220000	3.9196014e-08	13.896117	-0.020497087	-0.964159	-0.66246164	0.0069182203	0.10665	79.0	6066.77982544899
111	331.98303	92.26311	420.72794	46.81211	1000.0	34.848938	14.124125	54.663754	-11.215923	2240000	-4.7683715e-11	21.380331	-0.020534385	-1.6874161	-0.66318566	0.0066340324	0.10755	79.0	6120.930319309235
112	358.72864	69.63165	423.2276	138.96243	1000.0	36.35921	11.596139	52.754498	-7.214449	2260000	1.502037e-08	16.285631	-0.02177535	-1.2450314	-0.6634698	0.010181405	0.11215	79.0	6177.329102754593
113	381.96588	55.613693	428.43982	158.55247	1000.0	38.72284	10.313837	53.52254	-6.64305	2280000	1.2397766e-09	14.53556	-0.020202963	-1.1637564	-0.6637487	0.008569546	0.108	79.0	6232.610186576843
114	357.73642	68.92623	447.35422	118.81446	1000.0	37.52942	12.623738	54.841232	-6.787543	2300000	-1.66893e-08	22.742651	-0.018690312	-1.6597385	-0.6635319	0.0063501047	0.10345	79.0	6286.538108587265
115	386.86014	33.855286	428.1607	306.9313	1000.0	39.449303	7.837033	53.294266	3.7015517	2320000	1.5068053e-08	13.506038	-0.01985801	-1.3255978	-0.663344	0.0075963293	0.0952	79.0	6340.417403936386
116	355.5517	48.34749	415.3453	242.82549	1000.0	37.843273	11.190237	53.419	-3.686873	2340000	5.5456162e-08	22.810291	-0.020037495	-3.7946014	-0.66377914	0.0062533193	0.0971	79.0	6393.591121435165
117	368.4507	75.16312	432.08347	84.64845	1000.0	36.80933	11.183197	53.875355	-8.898171	2360000	2.2315978e-08	17.96026	-0.020093286	-2.3736372	-0.6635808	0.009504521	0.1119	79.0	6447.115959644318
118	342.97076	85.63356	425.4404	50.636364	1000.0	36.95801	11.703355	52.328255	-9.422617	2380000	6.942749e-08	23.578445	-0.02002066	-3.390749	-0.66362756	0.007532612	0.1156	79.0	6500.986397743225
119	384.265	54.719227	432.77628	216.64134	1000.0	38.41575	10.72515	53.510696	-5.4332314	2400000	3.323555e-08	17.691519	-0.020194124	-2.9213467	-0.6637237	0.0072332146	0.11	79.0	6554.723947286606
120	362.22882	78.79326	422.59247	165.7339	1000.0	36.87881	13.64635	55.221096	-5.23481	2420000	5.931854e-08	19.716171	-0.020765351	-0.9004173	-0.6637745	0.007988758	0.11215	79.0	6609.523703575134
121	356.52466	57.878574	430.01904	223.19543	1000.0	37.287643	11.576678	53.899864	-5.1420693	2440000	-3.552437e-08	18.312513	-0.020664226	-0.94815445	-0.66407055	0.006575055	0.1031	79.0	6664.531217575073
122	372.0475	59.09267	431.51022	181.80948	1000.0	37.70732	11.809481	53.784397	-4.7796755	2460000	-8.072853e-08	14.445242	-0.02109739	-0.47821426	-0.6640987	0.0074027926	0.11445	79.0	6719.399072885513
123	368.7952	54.564037	441.6846	208.05824	1000.0	37.96873	10.563651	55.055458	-4.8262005	2480000	8.535385e-09	16.927559	-0.021173231	-0.4586773	-0.664756	0.009958054	0.11275	79.0	6773.340364456177
